pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
"[ 1.9983585   1.47231604  5.68155141  2.4896705   3.41869362  5.72805523
  5.87713617 13.67479586 10.89699734  8.3025465 ]","[2.0, 1.4000000000000001, 5.7, 2.4000000000000004, 3.5, 6.0, 5.6, 13.600000000000001, 10.8, 8.0]","[2.0, 1.4000000000000001, 5.7, 2.4000000000000004, 3.5, 6.0, 5.6, 13.600000000000001, 12.6, 8.0]",0.45521618512358053,"[0.293199576279374, 0.5478528350334226, 0.5268452953207863, 0.09443789125598379, 0.07419884972054192, 0.11840967037608685, 0.07082434788860681, 0.10637713986051622, 0.007426475744775729, 0.006417800701582266, 0.21778268547952173, 0.0008859693683351821, 0.1498804687718902, 0.012872108270256533, 0.01607836175453059, 0.009985059106554672, 0.0032830307629758693, 0.25346744684246403, 0.002691366379325544, 0.20189946432478223, 0.020866148051538858, 0.021440730920662787, 0.046105678502023295, 0.01038822954539853, 0.1619117399586223, 0.10760647740682217, 0.00943154324720652, 0.1129815431946497, 0.009493950552077024, 0.3126223562832813, 0.04586567009805975, 0.23922774334629437, 0.24004762201432328, 0.24023846965758722, 0.23942424552002883, 0.2404241583060589, 0.24109123570713997, 0.23915085823111681, 0.24001178190448158, 0.23922420486958984, 0.24108734505376184, 0.23919626746830858, 0.24592872360952, 0.22019432330890254, 0.3140557443842269, 0.664705521023297, 0.21514067656101155, 0.6653277150212009, 0.024670571127396457, 0.7942237568661437, 0.4627047407046714, 0.41347970800952005, 0.6772232232677737, 0.36946386841435164, 0.23271202555337744]"
"[ 1.99989539  3.98544003  5.99863527  7.93140052  9.98918456 11.9901481
  5.4472159   6.1938461   6.6870806  12.87790165]","[2.0, 4.0, 6.0, 8.0, 10.0, 12.0, 5.6, 6.4, 6.3, 13.0]","[1.8, 4.0, 6.0, 8.0, 10.0, 12.0, 5.6, 6.4, 6.3, 13.0]",2.548892937318482,"[1.8954060592827648, 0.653486878035717, 0.04597780519169081, 0.653486878035717, 0.0, 0.04597780519169081, 1.049745245848464, 0.5422309839366504, 0.5777502551119689, 1.049745245848464, 0.5422309839366273, 0.5777502551119769, 1.446003613661195, 1.0844619678732554, 1.1095227050322567, 1.4460036136612109, 1.0844619678732714, 1.1095227050322567, 2.691350617532952, 2.5515144495895505, 2.5347219200677342, 2.636725759167172, 2.5205866136465325, 2.4820006683397544, 2.6913506175329536, 2.5515144495895523, 2.5347219200677387, 2.6367257591671747, 2.5205866136465342, 2.4820006683397544, 2.168148888461862, 2.209885365575918, 2.1241330488666907, 2.2173739211570025, 2.145608390240329, 2.431892403720112, 2.474912701496809, 2.01969651637324, 2.455031516243155, 2.0443670875006372, 2.8995427139575503, 1.9656289433657257]"
"[ 1.89918221  0.67147829  2.749251    7.77664985  9.9682342   4.0307869
  6.45525293  4.26958402  7.04826351 12.88551078]","[1.9000000000000001, 0.6000000000000001, 2.6999999999999997, 7.6000000000000005, 10.0, 4.2, 6.3, 4.0, 7.2, 13.0]","[1.9000000000000001, 0.6000000000000001, 2.6999999999999997, 7.6000000000000005, 10.0, 4.2, 6.3, 4.0, 7.2, 16.0]",0.5832639939527571,"[0.0677019493430766, 0.6465071111854428, 0.002109574377449519, 0.17729878587450543, 0.1515097444766731, 0.08937829570040279, 0.5148237684637706, 0.07852753378066701, 2.1394347806286547, 0.10148444607514762, 0.06668272925137941, 0.11718581149670726, 0.16064272192237894, 0.05824858139441069, 0.06187894771583835, 0.057281613172127877, 0.12534042613949303, 0.15122889017374952, 0.11954545898681701, 0.4611728005374065, 0.024622965782670647, 0.04718078177949536, 0.04484072903949077, 0.1646676869501107, 0.15147949948083017, 0.17925113841706164, 0.14917931703410936, 0.17204946580552338, 0.09188851718805857, 0.06685910739620482, 0.09550626041735022, 0.11362305101433101, 0.04579102431747195, 0.0623205951057102, 0.04735926553769154, 0.07016705776096721, 0.07283096963495517, 0.02719289805662406, 0.12953216909732213, 0.027341006542782154, 0.07797002725614632, 0.4067095210856415, 0.07519050492416213, 0.025965472229021458, 0.2897089874872698, 0.018050367366146958, 0.13675184286097775, 0.14852392374853096, 0.30669226137503713, 0.4353349998699123, 0.02467057112739468, 0.8798461975843068, 0.05406757300751863]"
"[ 1.99391014  3.98167466  5.9872648   7.14884001  9.9974736  11.79223356
 13.2389434  15.73383432  7.70876818  8.40945158]","[2.0, 4.0, 6.0, 7.2, 10.0, 12.0, 13.299999999999999, 16.0, 8.1, 8.0]","[1.8, 4.0, 6.0, 7.2, 10.0, 12.0, 13.299999999999999, 16.0, 8.1, 8.0]",2.5306797227211897,"[1.8857657472687581, 0.6449139754524316, 0.04526898857476702, 0.6449139754524316, 0.0, 0.04526898857476702, 1.2484096678824095, 0.8258098495536794, 0.855150643948364, 2.5685013000359884, 3.0660396160406185, 1.3594192631400706, 4.596499989812611, 1.2134711183559466, 1.4389571831548693, 1.0641536958561648, 1.0904919063011214, 1.4389571831548853, 1.0641536958561808, 1.0904919063011214, 2.2836064180047293, 3.255350972187948, 2.3009340746369, 1.7585592511379469, 1.9110667966549144, 1.7101778080208616, 1.7240555258849692, 2.523191167140105, 2.745198205284299, 2.862198738882668, 2.300687007569902, 2.48145469002605, 2.3205681928235684, 2.8696872944637537, 2.5381682783022814, 2.48894324560713, 2.7526867608653838, 2.4449274060119635, 2.3081755631509875]"
"[ 1.57948612  0.90025051  5.97254648  7.99429566  9.92177197 11.98577137
 13.30711996 13.64351433 12.41896015 13.1208976 ]","[1.6, 1.0, 6.0, 8.0, 10.0, 12.0, 13.299999999999999, 13.600000000000001, 12.6, 13.0]","[1.6, 1.0, 6.0, 7.2, 10.0, 12.0, 13.299999999999999, 13.600000000000001, 12.6, 13.0]",0.9097339960800745,"[0.027932512952173028, 0.4432669955750317, 0.008056396705253377, 0.4260971838065437, 0.025001711995482623, 0.714964608776981, 0.044674804610933094, 0.03652267362205741, 0.5292545759310698, 0.02088666095784042, 0.7187491416742819, 0.04371382410370295, 0.6031234306716531, 0.23278967950291474, 0.01636639651954397, 0.23278967950291474, 1.0658141036401503e-14, 0.01636639651955818, 0.4099837724891131, 0.24246838727470355, 0.2541580612326122, 0.4099837724891202, 0.24246838727471065, 0.2541580612326122, 0.8248230330510768, 1.1777330851689882, 0.8306464589113283, 0.6603908849866507, 0.7168913771741892, 0.9032868578492277, 0.6958177746721876, 0.9966133753257331, 0.7023014689771649, 1.2844654719806314, 1.4389304170253148, 0.9344045672074692, 1.3649501812036533, 0.8556664230725595, 1.3450689959499869, 0.26322623127532374, 0.8357537602584006, 0.3805375751348308, 0.8158725750047466, 0.405208146262229, 1.2603837727191411, 0.3264700021273157]"
"[ 1.99459641  1.67218097  5.91413102  2.90955468  6.44869623 11.67901727
  4.88310254  2.26437937 10.84047944  5.69361095]","[2.0, 1.6, 6.0, 2.8000000000000003, 6.5, 11.4, 4.8999999999999995, 2.4000000000000004, 10.8, 6.0]","[2.0, 1.6, 6.0, 2.8000000000000003, 6.5, 11.4, 4.8999999999999995, 2.4000000000000004, 10.8, 3.0]",0.6955632407999168,"[0.10805241439573976, 0.30037231051083957, 0.2837201987472966, 0.015433339882935826, 0.013280587545494882, 0.028928470476822454, 0.013638260126398905, 0.05954728210059734, 0.1302660827865445, 0.13500394738397858, 0.26170020886813816, 0.25097128256137324, 0.1273061651053773, 0.11064527530311352, 0.14643998995964935, 0.10780877980322146, 0.13690435216535235, 0.04637626825740071, 0.039335175049181714, 0.1506580522801535, 0.04246909289407341, 0.14252169227089695, 0.010518473677691986, 0.16932206124670657, 0.011021222467899605, 0.18819704263720283, 0.01155031037716725, 0.062352192868385004, 0.016147818301362804, 0.016416745175625636, 0.016170871577681822, 0.016494944471407536, 0.01612029355681699, 0.022600487657040702, 0.02123275726284035, 0.10870600963253807, 0.017560842089125117, 0.10506887705645696, 0.10061100598341, 0.1125996160000966, 0.009190414755670062, 0.1030518358309962, 0.45370161247006635, 0.4261445851142476, 0.6653277150212062, 0.024670571127401786, 0.41120034552841744, 0.8359602339802077, 0.43267568690205493, 0.4969526622376428, 0.24034705567633452, 0.7447882734950682]"
"[ 1.82093795  0.53002908  5.8956885   7.94234661  9.87765456  2.40431161
  6.96367153 15.11149289 12.66693892 12.69364833]","[1.8, 0.6000000000000001, 6.0, 8.0, 10.0, 2.4, 7.0, 15.200000000000001, 12.6, 13.0]","[1.8, 0.6000000000000001, 6.0, 7.2, 10.0, 2.4, 7.0, 15.200000000000001, 12.6, 13.0]",1.426596669323299,"[0.015225566099667631, 0.2417869241912225, 0.3030638677176114, 1.5035237273375053, 0.010417635182410123, 0.4559008101372317, 0.0013946145271255261, 0.9441517511842452, 0.001596711537306561, 2.692791136767413, 0.0010736976556522393, 0.7671784069643852, 0.34346844727610026, 0.02356252362882927, 0.34346844727610026, 1.4210854715202004e-14, 0.023562523628847032, 1.2295355882626104, 1.2124742257002943, 1.212650584928575, 1.868008757142638, 1.4370594575111113, 1.9959804734364006, 1.4158782341953504, 2.374626311525507, 1.2760350353791594, 1.4608601647089365, 1.510635375386812, 1.462269461470834, 1.5058057376772531, 1.412916270534918, 1.4887065334537297, 1.4024380026542644, 1.5618585263118732, 1.403685385118834, 1.40549895651022, 1.955793090268541, 1.4512672404506972, 1.8818128544468813, 1.3725290963157857, 1.8619316691932148, 0.78008890451855, 1.3526164335016269, 0.8974002483780588, 1.3327352482479728, 0.9220708195054552, 1.7772464459623691, 0.8433326753705437]"
"[ 1.99239991  0.31950567  5.01649331  7.86850156  9.55152011 11.74134098
 12.58022631 15.96602505 12.44140733 11.76656746]","[2.0, 0.4, 5.1, 8.0, 9.5, 12.0, 12.6, 16.0, 12.6, 12.0]","[1.8, 0.4, 5.1, 8.0, 9.5, 12.0, 12.6, 16.0, 12.6, 12.0]",1.4928273411842667,"[1.1628803590180734, 0.32994698216619334, 0.021785639095678988, 2.383601618762393, 1.1848151372561997, 4.908147446543825, 0.0669442988218183, 0.09528555366655311, 0.4634956801142849, 1.459859996101514, 0.3433298815674579, 1.9303408473674697, 0.3805377549895379, 3.3143422743440603, 0.3982372455839194, 0.053178575809260664, 0.07680545443189857, 1.1511901279069576, 2.4951269819831765, 1.1751478301488945, 0.4254168110907539, 0.636188881216512, 0.35856004512724304, 0.3777367607166138, 1.5084905955291639, 1.7161681018975852, 1.018213405077443, 2.371231295829901, 0.9607688052873335, 0.9744792253667836, 0.8105719101478357, 0.8218060587583551, 2.022023762129507, 1.5174979123116632, 1.9480435263078455, 1.4387597681767517, 1.9281623410541808, 0.8463195763795159, 1.472946155930611, 1.5668075770059389, 1.9174573536450072, 1.0376111560606969, 1.702938871081905, 1.0622817271880933]"
"[ 1.62703732  3.93357314  5.97238775  7.98640263  9.4296352  11.15721784
  5.50424491 10.98643199 11.7906303  13.11883532]","[1.6, 4.0, 6.0, 8.0, 9.5, 11.4, 5.6, 11.200000000000001, 11.700000000000001, 13.0]","[1.6, 4.0, 6.0, 7.2, 9.5, 11.4, 5.6, 11.200000000000001, 11.700000000000001, 13.0]",1.731143224457627,"[0.14891484390934906, 1.4622960938987415, 0.04598248853711695, 1.4194011891552645, 0.8005505311330445, 2.836151936886454, 0.06641735035254825, 0.26902726889554707, 0.017293401233567707, 0.023896474290308944, 0.4223367558768114, 0.029132853051347496, 0.4223367558768114, 1.7763568394002505e-14, 0.029132853051372365, 1.4918124438053741, 2.5210185196071535, 1.5079870687030432, 1.0574756350412837, 1.4918124438053741, 2.521018519607141, 1.5079870687030326, 1.057475635041273, 1.769391878731339, 1.7315362693352032, 1.7293275885525663, 1.7514730203493745, 1.728101876403608, 1.7288085179583454, 1.8090557212533955, 1.7325154236610718, 1.7920830818780473, 1.7289128624251848, 1.7878564465832643, 1.7743288420816885, 1.6571629886359673, 1.2019468035123868, 1.637281803382301, 1.2266173746397833, 2.081793001096697, 1.1478792305048717, 1.657162988635955, 1.2019468035123868, 1.637281803382301, 1.2266173746397833, 2.081793001096697, 1.1478792305048717]"
"[ 1.99989539  3.86800329  5.80879201  7.98662889  9.98152471 11.93121217
  7.08296814 15.95437086 12.66588247 12.89314043]","[2.0, 3.8000000000000003, 5.7, 8.0, 10.0, 12.0, 7.0, 16.0, 12.6, 13.0]","[1.8, 3.8000000000000003, 5.7, 8.0, 10.0, 12.0, 7.0, 16.0, 12.6, 13.0]",2.068692167726635,"[1.568823045126262, 0.49986912260037286, 0.034344024438688336, 1.4391354217358963, 3.9371885616762414, 1.4831346584003189, 0.11986233492070753, 1.5687404317256046, 3.5409301938634945, 1.6037621427978301, 0.5112671250085228, 0.8175728990810107, 0.41427915103203716, 0.44208921054366357, 1.0063430885814206, 0.6565448734948198, 0.6808243287793196, 1.0063430885814384, 0.656544873494834, 0.6808243287793196, 2.1793483028724445, 2.3177041313965443, 2.183535209973158, 2.3049555291546824, 2.016008786782315, 2.2588181003042536, 1.8497587857679711, 1.810655828620849, 1.812674828416096, 2.5978885886718768, 2.093362738854033, 2.523908352850217, 2.0146245947191233, 2.5040271675965506, 1.4221844029218857, 1.9947119319049644, 1.5394957467813946, 1.9748307466513104, 1.5641663179087928, 2.419341944365705, 1.4854281737738795]"
