pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
"[ 1.90795693  3.97924719  1.07724818  0.05786861  9.67539349 10.77577329
  0.53605239  4.96718975  6.30091338  7.00054961]","[1.9000000000000001, 4.0, 1.2, 0.0, 9.5, 10.799999999999999, 0.7, 4.800000000000001, 6.3, 7.0]","[1.6, 4.0, 1.2, 0.0, 9.5, 10.799999999999999, 0.7, 4.800000000000001, 6.3, 7.0]",7.527524022055097,"[3.3063150884775183, 4.717928536070768, 3.130358808812918, 1.0908501247646605, 4.221208933577596, 1.0908501247646605, 0.0, 7.242414572396699, 7.806858939968279, 6.9519702090993185, 8.079988611939427, 6.6566387763193315, 8.346491891811194, 7.806858939968279, 8.079988611939427, 8.346491891811194, 7.528517545159113, 7.5264154189290355, 7.529394456300475, 7.530153403345757, 7.528517545159113, 7.5264154189290355, 7.529394456300475, 7.5251934451666, 7.530153403345757, 7.526144625193192, 7.528854963057622, 7.530135395986209, 7.53136334650609, 7.526144625193192, 7.528854963057622, 7.524718899401886, 7.530135395986209, 7.523249043047013, 7.53136334650609, 6.813238307769383, 7.142908637439712, 6.098952593483668, 6.758293252824327, 5.384666879197955, 6.373677868208942, 6.813238307769382, 7.142908637439712, 6.098952593483668, 6.758293252824327, 5.384666879197955, 6.373677868208942]"
"[ 1.87828877  3.71974382  5.69758594  4.33067725  9.8910735  11.36767379
  9.47218031 13.86506926  6.30452949  7.9423392 ]","[1.9000000000000001, 3.8000000000000003, 5.7, 4.4, 10.0, 11.4, 9.799999999999999, 13.600000000000001, 6.3, 8.0]","[1.7000000000000002, 3.8000000000000003, 5.7, 4.4, 10.0, 11.4, 9.799999999999999, 13.600000000000001, 6.3, 8.0]",4.630381079309741,"[3.3354203905846216, 6.847431888549105, 1.2949606887251193, 1.3407082489736357, 1.2949606887251193, 8.142392577274224, 0.0, 1.3407082489736357, 4.564050780788729, 4.685394203191213, 4.4865055841407795, 4.397865058438538, 4.564050780788729, 4.685394203191212, 4.4865055841407795, 4.729005326183549, 4.397865058438538, 4.761147203096096, 4.657166732001981, 4.678598536869901, 4.694643447623799, 4.657166732001981, 4.598282880328167, 4.678598536869901, 4.694643447623799, 4.639063291672974, 4.617952897960679, 4.643986147708214, 4.601797910980617, 4.64514205672827, 4.581941028188542, 4.639063291672974, 4.617952897960679, 4.643986147708214, 4.601797910980617, 4.64514205672827, 4.581941028188542, 4.42891587784454, 4.758586207514869, 3.714630163558825, 4.3739708228994845, 3.0003444492731113, 3.9893554382840994, 5.014996463925125, 4.245765694694355, 4.300710749639411, 3.861150310078971, 3.586425035353697, 3.4765349254635876]"
"[ 1.99862664  3.63613435  5.99649601  7.93392735  0.02627053  0.06918691
 12.27417084 13.41504785  6.30836888  7.00791417]","[2.0, 3.6, 6.0, 8.0, 0.0, 0.0, 12.6, 13.600000000000001, 6.3, 7.0]","[1.8, 3.6, 6.0, 8.0, 0.0, 0.0, 12.6, 13.600000000000001, 6.3, 7.0]",4.282147784125669,"[3.160899052607814, 1.1212487315178556, 1.513342974164246, 1.1212487315178556, 7.619097662597451, 0.0, 9.061393209758615, 1.513342974164246, 4.493541143703608, 4.693240955805013, 4.88093929779415, 4.493541143703608, 4.693240955805013, 4.88093929779415, 4.498026598711537, 4.71117585959021, 4.9212669060507785, 4.498026598711537, 4.71117585959021, 4.9212669060507785, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 4.282147784125669, 3.5678620698399577, 3.897532399510286, 2.8535763555542424, 3.5129170148948994, 2.139290641268527, 3.128301630279516, 3.567862069839954, 3.897532399510286, 2.8535763555542424, 3.5129170148948994, 2.139290641268527, 3.128301630279516]"
"[ 1.99663393  3.66223237  5.53387072  7.84639083  9.82728645 11.93002091
 12.55206217 11.41536175  6.30229815  6.89619349]","[2.0, 3.6, 5.3999999999999995, 8.0, 10.0, 12.0, 12.6, 11.200000000000001, 6.3, 7.0]","[1.8, 3.6, 5.3999999999999995, 8.0, 10.0, 12.0, 12.6, 11.200000000000001, 6.3, 7.0]",4.634704587574587,"[3.337587169171181, 1.2971174184034062, 1.3385648937244756, 1.2971174184034062, 8.148889572018426, 0.0, 9.768693930873182, 1.3385648937244756, 4.663147379398169, 4.594753347472407, 4.6800378662197355, 4.543355261008143, 4.685350004132855, 4.663147379398169, 4.6800378662197355, 4.685350004132855, 4.683379489536929, 4.724122561023243, 4.756870979170417, 4.683379489536929, 4.724122561023243, 4.756870979170417, 4.654015745250003, 4.609602644494251, 4.667506341115061, 4.578748621385795, 4.675155573648755, 4.654015745250003, 4.609602644494251, 4.667506341115061, 4.578748621385795, 4.675155573648755, 4.542190092916511, 3.9204188732888747, 4.250089202959203, 3.2061331590031603, 3.865473818343818, 2.491847444717445, 3.480858433728434, 3.920418873288873, 4.250089202959203, 3.2061331590031603, 3.8654738183438173, 2.491847444717445, 3.480858433728434]"
"[1.61402150e+00 3.97931793e+00 4.85201114e-03 3.82729128e-03
 3.03561522e-01 1.52443036e+00 1.94170566e+00 1.29869225e+01
 6.30001749e+00 7.00001941e+00]","[1.6, 4.0, 0.0, 0.0, 0.5, 1.7999999999999998, 2.0999999999999996, 12.8, 6.3, 7.0]","[1.6, 4.0, 0.0, 0.0, 0.5, 1.7999999999999998, 2.0999999999999996, 12.8, 3.6, 7.0]",2.142857142857146,"[1.5906546881160395, 1.0434545963530688, 4.866087190525391, 4.126197045500897, 7.961863350993262, 7.384748364035124, 1.5906546881160395, 4.866087190525391, 7.961863350993255, 0.26163955807834327, 0.5162631633473005, 0.7634782046630324, 0.26163955807834327, 0.5162631633473005, 0.7634782046630324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7142857142857153, 0.3296703296703285, 0.7142857142857153, 0.6593406593406606, 0.7142857142857153, 0.9890109890109926, 1.4285714285714306, 1.758241758241759, 0.7142857142857153, 1.3736263736263759, 0.0, 0.9890109890109926]"
"[ 1.89315961  3.91562294  5.99568535  7.98496712  9.90207057 11.98230387
 13.89568475 15.52212834  6.31478462  7.04605961]","[1.9000000000000001, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 15.200000000000001, 6.3, 7.0]","[1.6, 4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 15.200000000000001, 6.3, 7.0]",8.096635420374518,"[3.496704026468829, 5.099000431352554, 3.3201601615623453, 1.279771232343343, 4.599931393905706, 1.279771232343343, 0.0, 8.163301495688184, 8.218013642919676, 8.260687499903577, 8.163301495688184, 8.218013642919676, 8.260687499903577, 8.164782887416447, 8.223936925634053, 8.274006323787974, 8.164782887416447, 8.223936925634053, 8.274006323787974, 8.163072285320919, 8.223369392588669, 8.277433768408788, 8.163072285320919, 8.024161238579776, 8.223369392588669, 8.277433768408788, 7.382349706088803, 7.7120200357591315, 6.6680639918030895, 7.327404651143748, 5.953778277517375, 6.942789266528363, 7.382349706088803, 7.7120200357591315, 6.6680639918030895, 7.327404651143748, 5.953778277517375, 6.942789266528363]"
"[ 1.96549482  3.82333396  5.83714277  7.7402362   9.28399692 11.98888209
  9.98518669 12.43594554  6.31299048  7.14395749]","[2.0, 3.8000000000000003, 5.7, 7.6000000000000005, 9.5, 12.0, 9.799999999999999, 12.8, 6.3, 7.0]","[1.7000000000000002, 3.8000000000000003, 5.7, 7.6000000000000005, 9.5, 12.0, 9.799999999999999, 12.8, 6.3, 7.0]",8.159085649104295,"[3.5175959516003186, 3.3409876092772137, 1.3005020882267626, 4.641489697503959, 9.782306242701909, 1.3005020882267626, 1.7763568394002505e-15, 8.185193219035728, 8.120991074680845, 8.199273528494627, 8.201304866664366, 8.185193219035728, 8.120991074680845, 8.199273528494627, 8.201304866664366, 8.200221296130053, 8.109682848103118, 8.233026360994248, 8.25745026066462, 8.200221296130053, 8.233026360994248, 8.25745026066462, 8.166747172967828, 8.145573375592134, 8.168546133668249, 8.126231187377709, 8.164479757338555, 8.1010889087133, 8.166747172967828, 8.145573375592134, 8.168546133668249, 8.126231187377709, 8.164479757338555, 8.1010889087133, 7.444799934818581, 7.77447026448891, 6.730514220532867, 7.389854879873527, 6.0162285062471526, 7.005239495258142, 7.444799934818581, 7.77447026448891, 6.730514220532867, 7.389854879873526, 6.0162285062471526, 7.005239495258142]"
"[ 1.9576404   3.97685799  5.81464847  7.95559877  9.97613259 11.96434069
  2.49586604  5.33177385  6.3076753   6.75531993]","[2.0, 4.0, 5.7, 8.0, 10.0, 12.0, 2.8, 5.6000000000000005, 6.3, 7.0]","[1.7000000000000002, 4.0, 5.7, 8.0, 10.0, 12.0, 2.8, 5.6000000000000005, 6.3, 7.0]",8.361311932478138,"[1.582973807993055, 3.477411223622035, 3.3009269008630486, 6.778338124485083, 3.3009269008630486, 0.0, 8.441172234131496, 8.26897383201824, 8.508431598181552, 8.562986315563995, 8.441172234131496, 8.508431598181552, 8.562986315563995, 8.451506247854702, 8.5326731397648, 8.604687454744198, 8.451506247854702, 8.5326731397648, 8.604687454744198, 8.25329350852675, 8.464158928569386, 8.140270213295622, 8.561675914187019, 8.02241632051391, 8.653712525207387, 8.25329350852675, 8.464158928569386, 8.140270213295622, 8.561675914187019, 8.02241632051391, 8.653712525207387, 7.647026218192425, 7.976696547862754, 6.932740503906711, 7.59208116324737, 6.2184547896209965, 7.207465778631985, 7.6470262181924245, 7.976696547862754, 6.932740503906711, 7.59208116324737, 6.2184547896209965, 7.207465778631985]"
"[ 1.95199189  3.83138246  5.91549641  2.98005969  9.86367778 11.35761675
  0.50998039  0.13483322  6.30461849  7.00961309]","[2.0, 3.8000000000000003, 6.0, 2.8000000000000003, 10.0, 11.4, 0.7, 0.0, 6.3, 7.0]","[1.7000000000000002, 3.8000000000000003, 6.0, 2.8000000000000003, 10.0, 11.4, 0.7, 0.0, 6.3, 7.0]",7.981025572157935,"[3.4580282306785852, 3.2816037284150728, 1.241393613064277, 4.522997341479332, 9.54458645388233, 1.241393613064277, 0.0, 7.948781374441156, 7.903569929243604, 7.845460949336784, 7.948781374441156, 8.000252804178169, 7.903569929243604, 8.0064334235037, 7.845460949336784, 7.999557900067506, 8.048251188990184, 8.110716998742316, 8.168326683663304, 8.048251188990184, 7.909143805274115, 8.110716998742316, 8.168326683663304, 7.907628700748404, 8.052853649110489, 8.123002177917606, 8.191362994632335, 8.052853649110489, 8.123002177917606, 8.191362994632335, 7.2667398578722215, 7.59641018754255, 6.552454143586507, 7.211794802927166, 5.838168429300793, 6.827179418311781, 7.266739857872221, 7.59641018754255, 6.552454143586507, 7.211794802927166, 5.838168429300793, 6.827179418311781]"
"[ 1.93393059  3.83138246  5.85763382  3.26957662  9.88596446 11.35761675
  0.50998039  0.13483322  6.30461849  7.00946617]","[1.9000000000000001, 3.8000000000000003, 6.0, 3.2, 10.0, 11.4, 0.7, 0.0, 6.3, 7.0]","[1.7000000000000002, 3.8000000000000003, 6.0, 3.2, 10.0, 11.4, 0.7, 0.0, 6.3, 7.0]",4.524557857571239,"[3.282385799974735, 6.741198523342758, 1.2421720575965036, 1.393169524377976, 1.2421720575965036, 7.983370580939262, 0.0, 1.393169524377976, 4.506115118240443, 4.4751865200524445, 4.431819752663902, 4.506115118240443, 4.530486300677542, 4.475186520052445, 4.523891306329784, 4.431819752663902, 4.5047830435312335, 4.593407386238465, 4.657382129229411, 4.716383442127365, 4.593407386238465, 4.450939704210624, 4.657382129229411, 4.716383442127365, 4.449388000598337, 4.598121024058753, 4.669964070990122, 4.739976221594263, 4.598121024058753, 4.669964070990122, 4.739976221594263, 3.810272143285525, 4.139942472955854, 3.09598642899981, 3.7553270883404704, 2.3817007147140963, 3.3707117037250853, 3.810272143285525, 4.139942472955854, 3.09598642899981, 3.7553270883404686, 2.3817007147140963, 3.3707117037250853]"
"[ 1.93817635  3.99715102  4.76392799  7.86634448  9.83863883 11.99172914
  0.14901554  5.10153296  6.31613982  6.89647066]","[1.9000000000000001, 4.0, 4.8, 8.0, 10.0, 12.0, 0.0, 4.800000000000001, 6.3, 7.0]","[1.9000000000000001, 3.4000000000000004, 4.8, 8.0, 10.0, 12.0, 0.0, 4.800000000000001, 6.3, 7.0]",8.002063654973913,"[3.465066252156534, 5.0356760242368725, 3.288620028895979, 1.2483773739213984, 4.536997402817395, 1.2483773739213984, 1.7763568394002505e-15, 8.064933486535265, 7.92676522297953, 8.115277776940218, 7.839154295276513, 8.153018898941994, 7.739365961565215, 8.064933486535265, 8.115277776940218, 8.153018898941994, 8.097633948730078, 8.185558973985927, 8.265703156725447, 8.097633948730078, 8.185558973985927, 8.265703156725447, 8.109165057773957, 8.212504170940894, 8.31192165305239, 7.891365105141015, 8.109165057773957, 7.7772400974155165, 8.212504170940894, 7.6598646042873835, 8.31192165305239, 7.287777940688199, 7.617448270358527, 6.573492226402484, 7.232832885743144, 5.859206512116771, 6.848217501127758, 7.287777940688199, 7.617448270358527, 6.573492226402484, 7.232832885743144, 5.859206512116771, 6.848217501127758]"
"[ 1.98361662  2.44476117  0.31488738  0.08798041  0.33466735 11.66681527
 12.24246354 14.29954829  6.30815974  7.00935785]","[2.0, 2.4000000000000004, 0.3, 0.0, 0.5, 11.4, 11.899999999999999, 14.4, 6.3, 7.0]","[2.0, 3.0, 0.3, 0.0, 0.5, 11.4, 11.899999999999999, 14.4, 6.3, 7.0]",7.594421371084518,"[1.0997486586285437, 2.5839290187240813, 2.4116885801993604, 4.995617598923431, 4.848306136874637, 2.4116885801993604, 1.7643974678363588, 7.105427357601002e-15, 1.4990551135325259, 7.378597806551133, 7.807513432495572, 8.017545418270823, 8.224193474311623, 7.807513432495572, 8.017545418270823, 8.224193474311623, 7.5943553496556255, 7.594482927847226, 7.594539925027679, 7.594592274740359, 7.5943553496556255, 7.594482927847226, 7.594284965360803, 7.594210326727534, 7.594428088003644, 7.594413616430396, 7.594433756830773, 7.594404835998391, 7.5944383688249815, 7.594395043327296, 7.594428088003644, 7.594413616430396, 7.594433756830773, 7.594404835998391, 7.5944383688249815, 6.880135656798805, 7.209805986469133, 6.1658499425130895, 6.82519060185375, 5.451564228227374, 6.440575217238365, 6.880135656798805, 7.209805986469133, 6.1658499425130895, 6.825190601853748, 5.451564228227374, 6.440575217238365]"
"[ 1.99971398  3.97313242  5.98064336  7.62247768  0.03750598  0.17027339
  9.30302935 11.78329857  6.30413403  7.00748691]","[2.0, 4.0, 6.0, 7.6000000000000005, 0.0, 0.0, 9.1, 12.0, 6.3, 7.0]","[1.7000000000000002, 4.0, 6.0, 7.6000000000000005, 0.0, 0.0, 9.1, 12.0, 6.3, 7.0]",7.967106521064331,"[1.4513014028006097, 3.34594184773459, 3.169863270529131, 6.515805118263721, 3.169863270529131, 0.0, 8.18380858081623, 8.387487376970574, 8.577828851586624, 8.18380858081623, 7.737715336584138, 8.387487376970574, 8.577828851586624, 8.192285638793884, 8.414853990596724, 8.634468392206443, 8.192285638793884, 8.414853990596724, 8.634468392206443, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.967106521064331, 7.252820806778618, 7.5824911364489465, 6.538535092492903, 7.1978757518335605, 5.824249378207187, 6.813260367218176, 7.252820806778615, 7.5824911364489465, 6.538535092492903, 7.1978757518335605, 5.824249378207187, 6.813260367218176]"
