pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
[1.99784993 3.96737787 5.87994099 0.33306263 3.9322265  4.4619217 ],"[2.0, 4.0, 6.0, 0.4, 4.0, 4.2]","[1.8, 4.0, 6.0, 0.4, 4.0, 4.2]",1.513314587,"[1.1287635767325908, 0.3845510100811138, 0.02696317563855022, 0.3845510100811138, 0.0, 0.02696317563855022, 0.9211216181925241, 0.7342310785603781, 0.7470324284485157, 2.540517608187028, 1.1390246591011328, 1.0072426870676594, 0.5105779849309027, 1.7167191298592428, 1.517807720162359, 1.4882727005452687, 1.6465188097002215, 1.461863196788169, 1.3798120910715834, 1.28486815749973, 1.309910043768169, 1.2584586537426303, 1.3144031771168176, 1.271343858566813, 1.4431142666546828]"
[1.98872402 3.96708005 5.8669607  0.82278019 3.71655419 4.44132936],"[2.0, 4.0, 6.0, 0.8, 3.5, 4.2]","[1.8, 4.0, 6.0, 0.8, 3.5, 4.2]",1.499296241,"[1.1213436217992783, 0.37795261879219755, 0.02641761369554363, 0.37795261879219755, 0.0, 0.02641761369554363, 0.9914755546191771, 0.8395309025205488, 0.849755670801688, 1.8735861683040476, 1.3675142685580028, 2.900789189677371, 0.8708495664212466, 0.8840227573858677, 1.2708498112775017, 1.2958916975459376, 1.244440307520402, 1.300384830894592, 1.2573255123445852, 1.4290959204324545, 1.2708498112775017, 1.2958916975459407, 1.244440307520402, 1.3003848308945885, 1.257325512344584, 1.4290959204324545]"
[1.99747804 3.97413296 5.97489869 0.92080954 3.9502873  4.47089659],"[2.0, 4.0, 6.0, 0.8, 4.0, 4.2]","[1.8, 4.0, 6.0, 0.8, 4.0, 4.2]",1.499296241,"[1.1213436217992774, 0.37795261879219755, 0.02641761369554274, 0.37795261879219755, 0.0, 0.02641761369554274, 0.9914755546191758, 0.8395309025205471, 0.8497556708016862, 1.8735861683040467, 1.3675142685580015, 2.9007891896773703, 0.8708495664212448, 0.8840227573858659, 1.7027007836370132, 1.5037893739401293, 1.474254354323039, 1.6325004634779918, 1.4478448505659394, 1.3657937448493538, 1.2708498112775009, 1.2958916975459398, 1.2444403075204011, 1.300384830894588, 1.2573255123445835, 1.4290959204324531]"
[1.99487225 3.95062656 5.86500898 0.79241294 3.93593361 4.49539784],"[2.0, 4.0, 6.0, 0.8, 4.0, 4.2]","[1.8, 4.0, 6.0, 0.8, 4.0, 4.2]",1.499296241,"[1.1213436217992774, 0.37795261879219755, 0.02641761369554274, 0.37795261879219755, 0.0, 0.02641761369554274, 0.9914755546191758, 0.8395309025205471, 0.8497556708016862, 1.8735861683040467, 1.3675142685580015, 2.9007891896773703, 0.8708495664212448, 0.8840227573858659, 1.7027007836370132, 1.5037893739401293, 1.474254354323039, 1.6325004634779918, 1.4478448505659394, 1.3657937448493538, 1.2708498112775009, 1.2958916975459398, 1.2444403075204011, 1.300384830894588, 1.2573255123445835, 1.4290959204324531]"
[1.98843046 3.9999355  5.97486822 0.65323145 3.92604819 4.20154651],"[2.0, 4.0, 6.0, 0.8, 4.0, 4.2]","[1.8, 4.0, 6.0, 0.8, 4.0, 4.2]",1.499296241,"[1.1213436217992774, 0.37795261879219755, 0.02641761369554274, 0.37795261879219755, 0.0, 0.02641761369554274, 0.9914755546191758, 0.8395309025205471, 0.8497556708016862, 1.8735861683040467, 1.3675142685580015, 2.9007891896773703, 0.8708495664212448, 0.8840227573858659, 1.7027007836370132, 1.5037893739401293, 1.474254354323039, 1.6325004634779918, 1.4478448505659394, 1.3657937448493538, 1.2708498112775009, 1.2958916975459398, 1.2444403075204011, 1.300384830894588, 1.2573255123445835, 1.4290959204324531]"
[1.99621062 3.99240923 5.83831353 0.49566639 3.51541836 4.22482261],"[2.0, 4.0, 5.7, 0.4, 3.5, 4.2]","[1.8, 4.0, 5.7, 0.4, 3.5, 4.2]",1.49113508,"[1.1170238936322536, 0.3741111862007642, 0.026100000002030832, 0.3741111862007642, 0.0, 0.026100000002030832, 1.3042445402008727, 2.0833280484541987, 1.3170458900890103, 0.9442879434819051, 2.357662502020271, 1.2012174347693283, 1.1041236508732206, 0.7763156851679858, 1.2626886505190442, 1.28773053678748, 1.2362791467619445, 1.2922236701361345, 1.2491643515861273, 1.420934759673997, 1.2626886505190442, 1.2877305367874832, 1.2362791467619445, 1.292223670136131, 1.249164351586126, 1.420934759673997]"
[1.99252929 3.99321122 5.01780925 0.44256814 3.70201327 4.20594399],"[2.0, 4.0, 5.1, 0.4, 3.5, 4.2]","[1.8, 4.0, 5.1, 0.4, 3.5, 4.2]",1.484614887,"[1.1135727349270979, 0.3710421519894478, 0.025846249020290202, 0.3710421519894478, 0.0, 0.025846249020290202, 1.1118569403094405, 1.471813537028408, 1.0729254454396688, 1.6587040766605532, 1.0848479298238765, 2.250897045281734, 2.2865463334566645, 1.2270665477793745, 1.1430732677409798, 0.8776762933444475, 1.2561684576025716, 1.281210343871007, 1.2297589538454714, 1.2857034772196618, 1.2426441586696546, 1.4144145667575239, 1.2561684576025716, 1.2812103438710105, 1.2297589538454714, 1.2857034772196583, 1.2426441586696537, 1.4144145667575239]"
[1.99613053 3.98169454 5.4008616  0.4437615  3.72330911 4.95883231],"[2.0, 4.0, 5.3999999999999995, 0.4, 3.5, 4.8]","[1.8, 4.0, 5.3999999999999995, 0.4, 3.5, 4.8]",1.484135436,"[1.1133189598927649, 0.37081647582417077, 0.025827589877200907, 0.37081647582417077, 0.0, 0.025827589877200907, 1.4969367856050733, 1.6710259753490813, 1.1241788389979668, 2.2632189439702617, 1.0852473441281951, 2.2808663477849254, 1.2291636781867625, 1.1462090642857046, 0.8857328315875312, 1.255689006402961, 1.2807308926713974, 1.2292795026458618, 1.2852240260200514, 1.2421647074700441, 1.4139351155579138, 1.6875399787624707, 1.4886285690655834, 1.4590935494484967, 1.617339658603449, 1.4326840456913974, 1.3506329399748136]"
[1.99626322 3.93941146 5.64426621 0.6648191  3.7263951  4.20757569],"[2.0, 4.0, 5.7, 0.8, 3.5, 4.2]","[1.8, 4.0, 5.7, 0.8, 3.5, 4.2]",1.480276743,"[1.1112765419097763, 0.36900020158148195, 0.02567741840941551, 0.36900020158148195, 0.0, 0.02567741840941551, 1.32833209139263, 1.988097429463557, 1.3385568596737691, 1.0579471476107347, 1.7701943885549478, 1.3831829595951506, 2.636721810742201, 1.0553749938899157, 1.06290894689519, 1.2518303141772842, 1.2768722004457196, 1.225420810420185, 1.2813653337943745, 1.2383060152443672, 1.410076423332237, 1.2518303141772842, 1.2768722004457231, 1.225420810420185, 1.281365333794371, 1.2383060152443663, 1.410076423332237]"
[1.98872402 3.96708005 5.81421717 0.82278019 3.71655419 4.44132936],"[2.0, 4.0, 5.7, 0.8, 3.5, 4.2]","[1.8, 4.0, 5.7, 0.8, 3.5, 4.2]",1.480276743,"[1.1112765419097763, 0.36900020158148195, 0.02567741840941551, 0.36900020158148195, 0.0, 0.02567741840941551, 1.32833209139263, 1.988097429463557, 1.3385568596737691, 1.0579471476107347, 1.7701943885549478, 1.3831829595951506, 2.636721810742201, 1.0553749938899157, 1.06290894689519, 1.2518303141772842, 1.2768722004457196, 1.225420810420185, 1.2813653337943745, 1.2383060152443672, 1.410076423332237, 1.2518303141772842, 1.2768722004457231, 1.225420810420185, 1.281365333794371, 1.2383060152443663, 1.410076423332237]"
[1.99613053 3.97117791 5.79717584 0.64785177 3.72528554 4.95346624],"[2.0, 4.0, 5.7, 0.8, 3.5, 4.8]","[1.8, 4.0, 5.7, 0.8, 3.5, 4.8]",1.480276743,"[1.1112765419097759, 0.36900020158148283, 0.02567741840941551, 0.36900020158148283, 0.0, 0.02567741840941551, 1.32833209139263, 1.9880974294635574, 1.3385568596737691, 1.0579471476107338, 1.7701943885549487, 1.3831829595951497, 2.6367218107422015, 1.0553749938899157, 1.062908946895189, 1.2518303141772842, 1.2768722004457205, 1.225420810420185, 1.2813653337943745, 1.2383060152443672, 1.410076423332237, 1.6836812865367938, 1.4847698768399065, 1.4552348572228198, 1.6134809663777725, 1.4288253534657205, 1.3467742477491376]"
[1.99613053 3.97117791 5.63914136 0.6648191  3.72330911 4.95346624],"[2.0, 4.0, 5.7, 0.8, 3.5, 4.8]","[1.8, 4.0, 5.7, 0.8, 3.5, 4.8]",1.480276743,"[1.1112765419097759, 0.36900020158148283, 0.02567741840941551, 0.36900020158148283, 0.0, 0.02567741840941551, 1.32833209139263, 1.9880974294635574, 1.3385568596737691, 1.0579471476107338, 1.7701943885549487, 1.3831829595951497, 2.6367218107422015, 1.0553749938899157, 1.062908946895189, 1.2518303141772842, 1.2768722004457205, 1.225420810420185, 1.2813653337943745, 1.2383060152443672, 1.410076423332237, 1.6836812865367938, 1.4847698768399065, 1.4552348572228198, 1.6134809663777725, 1.4288253534657205, 1.3467742477491376]"
[1.99408819 3.98728475 5.96867596 4.99601417 3.93751584 4.19865596],"[2.0, 4.0, 6.0, 4.800000000000001, 4.0, 4.2]","[1.8, 4.0, 6.0, 4.800000000000001, 4.0, 4.2]",1.479056736,"[1.1106307881470627, 0.3684259479585208, 0.025629938514907913, 0.3684259479585208, 0.0, 0.025629938514907913, 1.1387064254203478, 1.0540343753666157, 1.0593341322878125, 1.4923262348220385, 1.431034173216296, 1.2331398652414123, 1.8203401398814858, 1.3483173110057614, 1.7998904772875308, 1.6824612791511222, 1.4835498694542384, 1.4540148498371481, 1.6122609589921, 1.4276053460800489, 1.3455542403634624, 1.25061030679161, 1.2756521930600488, 1.2242008030345106, 1.2801453264086966, 1.237086007858692, 1.4088564159465626]"
[1.9768293  3.37825772 5.93090717 0.01127    3.93046252 4.2195627 ],"[2.0, 3.4000000000000004, 6.0, 0.0, 4.0, 4.2]","[2.0, 3.4000000000000004, 6.0, 1.2000000000000002, 4.0, 4.2]",1.478083796,"[0.9707780947324469, 0.3212295933447846, 0.022329867342212317, 0.3809388309693498, 1.2635472697006067, 0.27075687486192646, 1.6662069355759082, 0.30498356865494447, 2.8153338711959055, 0.5662390635323158, 0.3187916138676794, 0.3361455098995192, 0.3017794386474275, 0.059037704785922074, 0.12703840307892467, 1.681488338987616, 1.4825769292907323, 1.453041909673642, 1.6112880188285947, 1.4266324059165418, 1.3445813001999563, 1.2496373666281033, 1.2746792528965423, 1.2232278628710036, 1.2791723862451905, 1.236113067695186, 1.4078834757830556]"
[1.99939848 3.99993547 2.09701131 2.80418263 3.27044165 4.19691004],"[2.0, 4.0, 2.1, 2.8000000000000003, 3.5, 4.2]","[1.8, 4.0, 2.1, 2.8000000000000003, 3.5, 4.2]",1.476880251,"[1.1094787678017575, 0.3674014833789583, 0.02554523470422243, 0.3674014833789583, 0.0, 0.02554523470422243, 1.266802811187735, 1.2869420348335066, 1.2463479533748583, 1.2906318290819128, 1.2562270675291387, 1.4060850210023448, 1.2668028111877376, 1.286942034833504, 1.2463479533748583, 1.2906318290819154, 1.2562270675291396, 1.4060850210023448, 1.2484338218667412, 1.2734757081351775, 1.222024318109641, 1.2779688414838315, 1.2349095229338243, 1.406679931021694, 1.2484338218667412, 1.2734757081351802, 1.222024318109641, 1.2779688414838288, 1.2349095229338243, 1.406679931021694]"
[1.99784993 3.99982435 5.88313573 1.94683758 3.9322265  5.03786634],"[2.0, 4.0, 6.0, 2.0, 4.0, 4.8]","[1.8, 4.0, 6.0, 2.0, 4.0, 4.8]",1.476252295,"[1.109146388641153, 0.36710590641418595, 0.025520796089391062, 0.36710590641418595, 0.0, 0.025520796089391062, 1.1663372956925793, 1.0936501479919594, 1.0980766547220204, 1.4630791040907178, 1.4494498512022504, 1.9597438062274741, 1.2503780402275586, 2.0915257782609475, 1.4247494430940533, 1.6796568381008763, 1.480745428403993, 1.4512104087869027, 1.6094565179418554, 1.4248009050298034, 1.3427497993132178, 1.6796568381008736, 1.4807454284039876, 1.4512104087869, 1.6094565179418527, 1.4248009050298007, 1.342749799313217]"
[1.99267653 3.98371843 5.894262   1.84075518 3.71122972 4.44234556],"[2.0, 4.0, 6.0, 2.0, 3.5, 4.2]","[1.8, 4.0, 6.0, 2.0, 3.5, 4.2]",1.476252295,"[1.109146388641154, 0.36710590641418506, 0.02552079608939195, 0.36710590641418506, 0.0, 0.02552079608939195, 1.1663372956925802, 1.0936501479919594, 1.0980766547220213, 1.4630791040907178, 1.4494498512022504, 1.9597438062274741, 1.2503780402275577, 2.091525778260947, 1.4247494430940542, 1.2478058657413644, 1.2728477520097998, 1.2213963619842652, 1.2773408853584547, 1.2342815668084475, 1.4060519748963163, 1.2478058657413644, 1.2728477520098025, 1.2213963619842652, 1.2773408853584511, 1.2342815668084466, 1.4060519748963163]"
[1.97108397 3.95155709 1.67290808 0.06275446 3.95650941 4.20227663],"[2.0, 4.0, 1.7999999999999998, 0.0, 4.0, 4.2]","[1.8, 4.0, 1.7999999999999998, 0.0, 4.0, 4.2]",1.475248458,"[1.1086150547452398, 0.3666334036858263, 0.02548172906604229, 0.3666334036858263, 0.0, 0.02548172906604229, 1.502050902284151, 1.2761766474563707, 1.48887771131953, 1.4505480503228636, 1.9855424134562893, 1.446190069946292, 1.1048513985690054, 1.0503995257424767, 1.0467592546361812, 1.6786530014766043, 1.47974159177972, 1.4502065721626298, 1.6084526813175826, 1.4237970684055306, 1.341745962688945, 1.2468020291170925, 1.2718439153855314, 1.2203925253599923, 1.2763370487341792, 1.2332777301841746, 1.4050481382720443]"
[1.9963593  3.9999355  5.38501307 0.82481426 3.71162677 4.19691004],"[2.0, 4.0, 5.3999999999999995, 0.8, 3.5, 4.2]","[1.8, 4.0, 5.3999999999999995, 0.8, 3.5, 4.2]",1.474585934,"[1.1082643783770312, 0.3663215554449639, 0.025455945124962298, 0.3663215554449639, 0.0, 0.025455945124962298, 1.4848107021031343, 1.6265305859206234, 1.2042009900400998, 2.134351271892922, 1.1780185860461492, 1.7295576913521677, 1.391631319920938, 2.526288603420157, 1.1311550872227638, 1.1364756416239343, 1.2461395045080206, 1.271181390776456, 1.2197300007509213, 1.2756745241251108, 1.2326152055751036, 1.4043856136629724, 1.2461395045080206, 1.2711813907764595, 1.2197300007509213, 1.2756745241251073, 1.2326152055751027, 1.4043856136629724]"
[1.99984944 3.9633099  5.86691091 3.39151047 3.74222653 4.21417203],"[2.0, 4.0, 6.0, 3.2, 3.5, 4.2]","[1.8, 4.0, 6.0, 3.2, 3.5, 4.2]",1.47432335,"[1.1081253917823144, 0.3661979579374188, 0.025445725952832454, 0.3661979579374188, 0.0, 0.025445725952832454, 1.1870079042330275, 1.123177757132332, 1.1269596661374734, 1.2999519468532368, 1.4699653693431562, 1.4990237578279295, 1.3547879235788072, 1.525826201681018, 1.613974293159433, 1.2458769204057587, 1.270918806674194, 1.2194674166486585, 1.275411940022849, 1.2323526214728417, 1.4041230295607106, 1.2458769204057587, 1.2709188066741977, 1.2194674166486585, 1.2754119400228454, 1.2323526214728409, 1.4041230295607106]"
[1.99014912 3.96079572 5.99996866 3.0865181  3.40267537 4.2014744 ],"[2.0, 4.0, 6.0, 3.2, 3.5, 4.2]","[1.8, 4.0, 6.0, 3.2, 3.5, 4.2]",1.47432335,"[1.1081253917823144, 0.3661979579374188, 0.025445725952832454, 0.3661979579374188, 0.0, 0.025445725952832454, 1.1870079042330275, 1.123177757132332, 1.1269596661374734, 1.2999519468532368, 1.4699653693431562, 1.4990237578279295, 1.3547879235788072, 1.525826201681018, 1.613974293159433, 1.2458769204057587, 1.270918806674194, 1.2194674166486585, 1.275411940022849, 1.2323526214728417, 1.4041230295607106, 1.2458769204057587, 1.2709188066741977, 1.2194674166486585, 1.2754119400228454, 1.2323526214728409, 1.4041230295607106]"
[1.96441795 3.96956809 4.75113048 0.34658557 3.92632801 4.21903718],"[2.0, 4.0, 4.8, 0.4, 4.0, 4.2]","[1.8, 4.0, 4.8, 0.4, 4.0, 4.2]",1.470653918,"[1.1061831501157657, 0.3644707681352317, 0.025302920080436664, 0.3644707681352317, 0.0, 0.025302920080436664, 1.4317224233812258, 1.843411864858103, 1.4436449077654334, 1.8306105149699654, 1.2442030623586184, 2.0175010546021115, 2.0818644140598153, 1.305253813657897, 1.258074637401295, 1.1648644109825934, 1.6740584612965366, 1.4751470515996514, 1.4456120319825612, 1.603858141137514, 1.419202528225462, 1.3371514225088763, 1.242207488937023, 1.2672493752054619, 1.2157979851799245, 1.2717425085541105, 1.228683190004106, 1.4004535980919757]"
[1.99585159 3.9633099  5.86691091 4.17336225 3.73197404 4.20068192],"[2.0, 4.0, 6.0, 4.0, 3.5, 4.2]","[1.8, 4.0, 6.0, 4.0, 3.5, 4.2]",1.469846368,"[1.1057557114643846, 0.3640906570025919, 0.02527149209155244, 0.3640906570025919, 0.0, 0.02527149209155244, 1.241967564518843, 1.201266895549125, 1.2033683898685181, 1.5850238142313255, 1.7290327380476023, 1.5893817946079025, 1.7157632393311473, 1.415010391741406, 1.6677406764418596, 1.241399939153001, 1.2664418254214374, 1.2149904353959018, 1.2709349587700913, 1.227875640220085, 1.3996460483079538, 1.241399939153001, 1.26644182542144, 1.2149904353959018, 1.2709349587700878, 1.2278756402200832, 1.3996460483079538]"
[1.96609815 3.98619401 5.9415929  3.97336675 3.94672233 4.20840567],"[2.0, 4.0, 6.0, 4.0, 4.0, 4.2]","[1.8, 4.0, 6.0, 4.0, 4.0, 4.2]",1.469846368,"[1.1057557114643837, 0.3640906570025919, 0.02527149209155244, 0.3640906570025919, 0.0, 0.02527149209155244, 1.2419675645188422, 1.2012668955491241, 1.2033683898685172, 1.5850238142313247, 1.7290327380476018, 1.5893817946079016, 1.7157632393311468, 1.415010391741406, 1.6677406764418592, 1.6732509115125147, 1.4743395018156296, 1.4448044821985393, 1.603050591353492, 1.41839497844144, 1.3363438727248544, 1.241399939153001, 1.26644182542144, 1.2149904353959027, 1.2709349587700887, 1.227875640220084, 1.3996460483079538]"
[1.99564849 3.99640192 2.18631665 0.08083743 3.94491965 4.4619217 ],"[2.0, 4.0, 2.1, 0.0, 4.0, 4.2]","[1.8, 4.0, 2.1, 0.0, 4.0, 4.2]",1.467792587,"[1.1046686384605362, 0.36312394856521557, 0.025191563619547885, 0.36312394856521557, 0.0, 0.025191563619547885, 1.6668643980004472, 1.6421639898922447, 1.6936668418535321, 1.637806009515673, 1.680493650888911, 1.5226285637513213, 1.242213224029892, 1.2521868140509254, 1.2734785378773834, 1.67119713007129, 1.4722857203744057, 1.4427507007573155, 1.6009968099122682, 1.4163411970002162, 1.3342900912836306, 1.2393461577117781, 1.264388043980217, 1.212936653954678, 1.2688811773288649, 1.2258218587788603, 1.39759226686673]"
[1.99732964 3.98728475 5.72259863 4.32348454 3.93751584 4.19865596],"[2.0, 4.0, 5.7, 4.4, 4.0, 4.2]","[1.8, 4.0, 5.7, 4.4, 4.0, 4.2]",1.466614278,"[1.1040449557350458, 0.3625693221961974, 0.02514570652707082, 0.3625693221961974, 0.0, 0.02514570652707082, 1.3799143598817896, 1.8120974840860082, 1.3853619890663271, 1.2726966248765343, 1.3250323105572486, 1.4584776746843175, 1.3827568200486473, 1.429670246680061, 1.3851310951596023, 1.685956467496153, 1.6700188209767823, 1.4711074112798972, 1.441572391662807, 1.5998185008177597, 1.4151628879057077, 1.333111782189122, 1.2381678486172687, 1.2632097348857076, 1.2117583448601703, 1.2677028682343563, 1.2246435496843517, 1.3964139577722214]"
[1.99732964 3.98673658 5.72259863 4.38430242 3.93729897 4.19865596],"[2.0, 4.0, 5.7, 4.4, 4.0, 4.2]","[1.8, 4.0, 5.7, 4.4, 4.0, 4.2]",1.466614278,"[1.1040449557350458, 0.3625693221961974, 0.02514570652707082, 0.3625693221961974, 0.0, 0.02514570652707082, 1.3799143598817896, 1.8120974840860082, 1.3853619890663271, 1.2726966248765343, 1.3250323105572486, 1.4584776746843175, 1.3827568200486473, 1.429670246680061, 1.3851310951596023, 1.685956467496153, 1.6700188209767823, 1.4711074112798972, 1.441572391662807, 1.5998185008177597, 1.4151628879057077, 1.333111782189122, 1.2381678486172687, 1.2632097348857076, 1.2117583448601703, 1.2677028682343563, 1.2246435496843517, 1.3964139577722214]"
