pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
"[0.65679813 0.2155011  4.25908954 7.27608545 0.27308397 0.12279482
 0.01798322 2.65783994 6.31909575 7.00019737]","[0.7000000000000001, 0.2, 4.2, 7.2, 0.5, 0.0, 0.0, 2.4000000000000004, 6.3, 7.0]","[0.7000000000000001, 0.2, 4.2, 7.2, 0.5, 0.0, 0.0, 2.4000000000000004, 3.6, 7.0]",2.143207871720117,"[0.09375, 0.1875, 0.09375, 0.375, 0.09375, 0.5625, 0.1875, 0.375, 0.46875, 0.5625, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.4308349854227398, 0.32898580472178374, 0.7145438775510211, 0.6596608611530961, 0.7165790087463559, 0.9916675667588066, 1.431122886297377, 1.7601086910191608, 0.7165790087463559, 1.376239869899452, 0.0, 0.9916675667588066]"
"[ 1.99280676  3.84718147  5.98816663  7.99923869  9.98710947 11.99971173
  0.58355432  0.04009441  6.71898422 19.99954803]","[2.0, 3.8000000000000003, 6.0, 8.0, 10.0, 12.0, 0.7, 0.0, 6.3, 20.0]","[2.0, 3.2, 6.0, 8.0, 10.0, 12.0, 0.7, 0.0, 6.3, 20.0]",0.45374999999999943,"[0.15124999999999922, 0.151250000000001, 0.15124999999999744, 0.30249999999999666, 0.6049999999999986, 0.15124999999999744, 1.7763568394002505e-15, 0.3550312499999997, 0.25631249999999994, 0.1575937500000002, 0.3550312499999997, 0.25631249999999994, 0.1575937500000002, 0.40378125000000153, 0.3538125000000001, 0.30384374999999864, 0.40378124999999976, 0.3538125000000001, 0.30384374999999864, 0.40500000000000114, 0.5025000000000013, 0.5512499999999996, 0.6000000000000014, 0.5025000000000013, 0.5512499999999996, 0.6000000000000014, 0.5934029802397163, 0.5291785831689673, 0.7312714609653383, 0.6040696909927679, 0.8675054664723039, 0.6784467455621304, 0.6784467455621304, 0.8987278106508878, 1.1152255917159763]"
"[ 1.93263664  3.78146958  5.65718461  7.99000587  1.8690336   1.48624599
  0.69739838  0.11798254  7.29773721 19.89529015]","[1.9000000000000001, 3.8000000000000003, 5.7, 8.0, 2.0, 1.2, 0.7, 0.0, 7.2, 20.0]","[1.6, 3.8000000000000003, 5.7, 8.0, 2.0, 1.2, 0.7, 0.0, 7.2, 20.0]",0.31823626789056014,"[0.10607875596352123, 0.21215751192703713, 0.10607875596351946, 0.10607875596351946, 0.2121575119270389, 0.42431502385407605, 0.10607875596351946, 0.0, 0.264323003169304, 0.37214953261180916, 0.21040973844805144, 0.15649647372679887, 0.264323003169304, 0.21040973844805144, 0.15649647372679887, 0.27201819294829654, 0.3644543428328202, 0.2258001180060365, 0.41067241777508023, 0.1795820430637729, 0.45689049271734383, 0.27201819294829654, 0.3644543428328202, 0.2258001180060365, 0.41067241777508023, 0.45689049271734383, 0.31115216246059596, 0.3253203733205208, 0.33240447875048496, 0.33948858418044914, 0.3253203733205208, 0.33240447875048496, 0.33948858418044914, 0.1963602880716966, 0.43999175006110924, 0.42260606235363163, 0.5616115582696946, 0.6483913774518921, 0.683080516202649, 0.6830805162026508, 1.0464305252111465, 1.4078765344472277]"
"[1.83644043e+00 2.91025659e+00 5.80703265e+00 7.72328683e+00
 6.49074550e-02 1.00153351e-02 3.36073317e-01 3.03510700e+00
 6.29147505e+00 1.90892047e+01]","[1.8, 3.0, 5.7, 7.6000000000000005, 0.0, 0.0, 0.0, 3.2, 6.3, 19.0]","[1.8, 3.0, 5.7, 7.6000000000000005, 0.0, 0.0, 0.0, 3.2, 6.3, 20.0]",0.3931883249886212,"[0.09775978607191682, 0.19551957214383542, 0.09775978607191504, 0.39103914428766373, 0.09775978607191504, 0.1955195721438301, 0.3910391442876655, 0.09775978607191504, 0.4887989303595788, 0.0, 0.5865587164314956, 0.2535464269458334, 0.3330122894856604, 0.2138134956759199, 0.1740805644060064, 0.2535464269458334, 0.3330122894856604, 0.2138134956759199, 0.1740805644060064, 0.33269235320891966, 0.3721053482020924, 0.41151834319526515, 0.33269235320891966, 0.3721053482020924, 0.41151834319526515, 0.29461993627673877, 0.2959605143377324, 0.29730109239872426, 0.29193878015475505, 0.29461993627673877, 0.2905982020937632, 0.2959605143377324, 0.28925762403276956, 0.29730109239872426, 0.5359415625733988, 0.4240225307237111, 0.7779218688971117, 0.5545808678500972, 1.0191240672743493, 0.6849393491124225, 0.6849393491124225, 0.09990896677287431, 1.1745744196631769, 1.5619610832954027]"
"[ 1.97500447  1.30661334  0.04641572  0.44813215  9.93485181 11.85393992
  0.21842859  6.69847361 10.97572808  2.71112268]","[2.0, 1.4000000000000001, 0.0, 0.4, 10.0, 12.0, 0.0, 6.4, 10.8, 3.0]","[2.0, 1.4000000000000001, 0.0, 0.4, 10.0, 12.0, 0.0, 6.4, 10.8, 0.0]",2.668765191833284,"[0.07875101752559388, 0.0787510175255921, 0.0787510175255921, 0.1575020350511842, 0.3150040701023684, 0.0787510175255921, 0.3937550876279605, 0.0, 0.47250610515355085, 0.2659681978650106, 0.2956833431532466, 0.3253984884414791, 0.20653790728854204, 0.2659681978650106, 0.2956833431532466, 0.3253984884414791, 0.23033365724110055, 0.22441426190542657, 0.2184948665697526, 0.23033365724110055, 0.22441426190542657, 0.2184948665697526, 0.2393777065990914, 0.2425023606214065, 0.2456270146437216, 0.233128398554463, 0.2393777065990914, 0.2300037445321479, 0.2425023606214065, 0.2268790905098328, 0.2456270146437216, 0.07983171116811505, 0.3922035164901523, 0.07705077855968412, 0.6247241522917761, 0.15733390887078613, 0.5820795445397096, 0.40657767566028724, 1.739814409491606, 0.8901492573360716, 2.6956637728893487, 0.9014005188296768, 3.311671595587317]"
"[1.43509382e+00 3.99954820e+00 5.99992425e+00 7.99883551e+00
 1.63130244e-02 1.80047665e-01 7.82711837e-01 2.31036723e-01
 6.26456269e+00 1.99968752e+01]","[1.4000000000000001, 4.0, 6.0, 8.0, 0.0, 0.0, 0.7, 0.0, 6.3, 20.0]","[1.1, 4.0, 6.0, 8.0, 0.0, 0.0, 0.7, 0.0, 6.3, 20.0]",0.29999999999999893,"[0.09999999999999787, 0.1999999999999993, 0.10000000000000142, 0.40000000000000036, 0.09999999999999964, 0.5999999999999996, 0.20000000000000107, 0.09999999999999964, 1.7763568394002505e-15, 0.25750000000000206, 0.21500000000000163, 0.1725000000000012, 0.25750000000000206, 0.21500000000000163, 0.1725000000000012, 0.3435624999999991, 0.38712500000000283, 0.43068749999999945, 0.3435624999999991, 0.38712500000000283, 0.43068749999999945, 0.29999999999999893, 0.29999999999999893, 0.29999999999999893, 0.29999999999999893, 0.29999999999999893, 0.29999999999999893, 0.29999999999999893, 0.539013065543676, 0.4287256401827424, 0.7777507828528254, 0.5573889478919067, 1.0160823615160357, 0.6859695038689129, 0.6859695038689129, 1.0710104688211217, 1.45457157487483]"
"[ 0.02257177  0.20302717  0.28398635  0.129914    0.42198268 11.99078177
  0.11013982 14.99583398  6.26060634  7.06008452]","[0.0, 0.2, 0.3, 0.0, 0.5, 12.0, 0.0, 15.200000000000001, 6.3, 7.0]","[0.0, 0.2, 0.3, 0.0, 0.5, 12.0, 0.0, 15.200000000000001, 3.6, 7.0]",2.160512543276239,"[0.09375, 0.1875, 0.28125, 0.09375, 0.1875, 0.28125, 0.375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.09375, 0.6263963215196782, 0.3323782994298963, 0.720170934311227, 0.6647740406511158, 0.7201952874453337, 0.9971870045444469, 1.4403662217565607, 1.772744521186457, 0.7201952874453337, 1.3849693280964477, 0.0, 0.9971870045444469]"
"[ 0.1611238   0.58075803  5.21201506  7.62243691  9.96357045  1.00699273
  1.77726037 15.18975978  6.31407878  7.03075533]","[0.2, 0.6000000000000001, 5.1, 7.6000000000000005, 10.0, 1.2, 2.0999999999999996, 15.200000000000001, 6.3, 7.0]","[0.2, 0.6000000000000001, 5.1, 7.6000000000000005, 10.0, 1.2, 2.0999999999999996, 15.200000000000001, 3.6, 7.0]",2.0605861880466474,"[0.09375, 0.1875, 0.09375, 0.375, 0.46875, 0.09375, 0.28125, 0.0, 0.375, 0.09375, 0.5625, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.40603881195335134, 0.31715763876263736, 0.6868635204081652, 0.6340127101494097, 0.6864338556851308, 0.9505615237316736, 1.373297376093296, 1.6904550148559334, 0.6864338556851308, 1.3204465658345406, 0.0, 0.9505615237316736]"
"[ 0.58855948  0.48210744  5.80841057  7.84181039  9.02982041  0.37235469
  0.6012257  15.33363403  6.35850826  7.03974387]","[0.6000000000000001, 0.4, 5.7, 8.0, 9.0, 0.6, 0.7, 15.200000000000001, 6.3, 7.0]","[0.6000000000000001, 0.4, 5.7, 8.0, 9.0, 0.6, 0.7, 15.200000000000001, 3.6, 7.0]",2.0048801020408167,"[0.09375, 0.1875, 0.09375, 0.375, 0.09375, 0.5625, 0.1875, 0.375, 0.09375, 0.46875, 0.5625, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.3867525510204075, 0.3083450066417086, 0.6682933673469407, 0.6168965100833255, 0.6685841836734685, 0.9256545103248417, 1.3368775510204092, 1.6452225576621178, 0.6685841836734685, 1.285480693756794, 0.0, 0.9256545103248417]"
"[ 0.58838544  0.80613842  5.82450157  7.80186455  9.92567007  1.20567428
  0.86893028 15.34285102  6.31511209  6.70683063]","[0.6000000000000001, 0.8, 5.7, 8.0, 10.0, 1.2, 0.7, 15.200000000000001, 6.3, 7.0]","[0.6000000000000001, 0.8, 5.7, 8.0, 10.0, 1.2, 0.7, 15.200000000000001, 3.6, 7.0]",1.9534247448979585,"[0.09375, 0.1875, 0.09375, 0.375, 0.09375, 0.5625, 0.1875, 0.375, 0.09375, 0.46875, 0.0, 0.5625, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.28125, 0.37061862244897803, 0.30077209878033884, 0.651141581632654, 0.6010279555609213, 0.6504145408163264, 0.9007675703417455, 1.3015561224489787, 1.6023282212293193, 0.6504145408163264, 1.2514424963772477, 0.0, 0.9007675703417455]"
"[ 0.19140124  3.94709106  5.81822944  7.98744555  9.96319795 11.82837765
  1.25470782  0.40559469  6.13021794 19.9995515 ]","[0.2, 4.0, 5.7, 8.0, 10.0, 12.0, 1.4, 0.8, 6.3, 20.0]","[0.2, 3.4000000000000004, 5.7, 8.0, 10.0, 12.0, 1.4, 0.8, 6.3, 20.0]",0.453468749999999,"[0.15115624999999966, 0.3023124999999993, 0.15115624999999966, 0.6046250000000004, 0.7557812500000001, 0.15115624999999966, 0.0, 0.15115624999999966, 0.3964062499999983, 0.5105312499999997, 0.3393437499999994, 0.2822812499999987, 0.3964062499999983, 0.3393437499999994, 0.2822812500000005, 0.42464531249999915, 0.3958218749999993, 0.3669984374999995, 0.4246453125000009, 0.3958218749999993, 0.3669984374999995, 0.4266562500000006, 0.4802812499999991, 0.3998437499999987, 0.5070937499999992, 0.5339062499999994, 0.4266562500000006, 0.4802812499999991, 0.5070937499999992, 0.5339062499999994, 0.6338189619101584, 0.5506711271894336, 0.8134741017438714, 0.6476623483833173, 0.9925061042274042, 0.7444536441738716, 0.7444536441738716, 1.0337402850477915, 1.3216318986117432]"
"[1.01175376e+00 3.99749187e+00 1.55816889e-02 1.06787252e-02
 9.85098338e+00 1.18936317e+01 2.60301206e+00 1.56537613e+01
 5.70433085e+00 3.71073005e+00]","[1.0, 4.0, 0.0, 0.0, 10.0, 12.0, 2.8, 16.0, 5.4, 4.0]","[1.0, 4.0, 0.0, 0.0, 10.0, 12.0, 2.8, 16.0, 5.4, 1.0]",2.753024781341109,"[0.08191218550912538, 0.16382437101824898, 0.0819121855091236, 0.3276487420364962, 0.0819121855091236, 0.49147311305474517, 0.16382437101824898, 0.0819121855091236, 0.0, 0.27519395853579454, 0.3046513605442165, 0.33410876255263844, 0.27519395853579454, 0.3046513605442165, 0.33410876255263844, 0.2389354551344347, 0.23213435374149505, 0.22533325234855717, 0.2389354551344347, 0.23213435374149505, 0.22533325234855717, 0.24268343051506136, 0.24878968253968203, 0.2396303045027519, 0.2518428085519915, 0.23657717849044246, 0.25489593456430093, 0.24268343051506136, 0.2396303045027519, 0.23657717849044246, 0.5375773404599933, 0.04884961127308074, 0.8755466472303208, 0.15896593427235928, 0.0, 0.31713261848511287, 0.5975056689342413, 1.759475218658892, 0.9174562682215743, 3.5202623906705544, 0.9434766763848401, 4.1852607709750576]"
"[1.99909611e+00 3.72617782e+00 5.99999715e+00 7.96688626e+00
 1.63130244e-02 3.10569505e-02 7.82711837e-01 1.59360126e+01
 6.84311713e+00 1.99992729e+01]","[2.0, 3.8000000000000003, 6.0, 8.0, 0.0, 0.0, 0.7, 16.0, 7.2, 20.0]","[2.0, 3.2, 6.0, 8.0, 0.0, 0.0, 0.7, 16.0, 7.2, 20.0]",0.3009707998280504,"[0.10032359994268347, 0.10032359994268525, 0.10032359994267992, 0.2006471998853634, 0.40129439977073034, 0.10032359994267992, 1.7763568394002505e-15, 0.2525425042987912, 0.20411420876953557, 0.15568591324027636, 0.2525425042987912, 0.20411420876953557, 0.15568591324027636, 0.37244955558084314, 0.4439283113336394, 0.5154070670864321, 0.37244955558084314, 0.4439283113336394, 0.5154070670864321, 0.30036963283265194, 0.30157196682344534, 0.3021731338188438, 0.3027743008142423, 0.30036963283265194, 0.2997684658372535, 0.299167298841855, 0.1601452738582907, 0.44078794315480607, 0.4208757565275505, 0.5795979365801855, 0.6781319923552154, 0.7174020128458007, 0.7174020128458007, 1.1247910661002383, 1.5231712436150318]"
"[1.94320111e+00 3.98064746e+00 5.12018864e-02 9.42242620e-03
 9.56019118e+00 1.18501287e+01 1.17951158e+01 4.27026940e-01
 8.05545156e+00 1.80424924e+00]","[1.9000000000000001, 4.0, 0.0, 0.0, 9.5, 12.0, 11.899999999999999, 0.8, 8.1, 2.0]","[1.9000000000000001, 4.0, 0.0, 0.0, 9.5, 12.0, 11.899999999999999, 0.8, 8.1, 0.0]",2.03086562289751,"[0.06849583450614283, 0.1369916690122892, 0.06849583450614283, 0.06849583450614638, 0.1369916690122892, 0.06849583450614638, 0.0, 0.2764451642678196, 0.3474028250172072, 0.418360485766593, 0.2764451642678196, 0.3474028250172072, 0.418360485766593, 0.19749889050489777, 0.21347611653196807, 0.1895102774913635, 0.18152166447782925, 0.19749889050489777, 0.1895102774913635, 0.18152166447782925, 0.20104932976344259, 0.20992567727342326, 0.19661115600845136, 0.2143638510284145, 0.19217298225346013, 0.2188020247834057, 0.20104932976344259, 0.20992567727342326, 0.2143638510284145, 0.2188020247834057, 0.027499540779098552, 0.382624170118012, 0.15133737589092533, 0.7102445742596846, 0.3314500931324922, 0.8856716219525289, 0.64559800128138, 1.978420834267773, 1.0284427422067726, 3.9560315373402126, 4.8779644398968385]"
"[ 1.99955889  3.94085118  5.9996081   7.89084751  9.99628086 11.48922467
 13.19961253 15.52082403  6.13021794 19.99891592]","[2.0, 4.0, 6.0, 8.0, 10.0, 11.4, 13.299999999999999, 15.200000000000001, 6.3, 20.0]","[1.7000000000000002, 4.0, 6.0, 8.0, 10.0, 11.4, 13.299999999999999, 15.200000000000001, 6.3, 20.0]",0.5851875,"[0.1950624999999988, 0.19506250000000058, 0.19506250000000058, 0.39012500000000117, 0.19506250000000058, 0.0, 0.440125000000001, 0.2950625000000002, 0.15000000000000036, 0.440125000000001, 0.2950625000000002, 0.15000000000000036, 0.48768749999999983, 0.3901874999999997, 0.29268749999999955, 0.48768749999999983, 0.6826875000000001, 0.3901874999999997, 0.29268749999999955, 0.5364375000000008, 0.6339375, 0.48768749999999983, 0.43893749999999976, 0.5364375000000008, 0.6339375, 0.4876875000000007, 0.43893749999999976, 0.5591695213799808, 0.5701765001517227, 0.5411423104956263, 0.5575008818843887, 0.530967383381924, 0.5471390248065529, 0.5471390248065529, 0.5297198167956312, 0.53234612539827]"
