pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
"[5.67440967e-01 1.74820510e+00 1.97818351e+00 4.15898567e+00
 9.93465393e+00 1.45053764e-03]","[0.6000000000000001, 1.8, 2.1, 4.0, 10.0, 0.0]","[0.7000000000000001, 1.8, 2.1, 4.0, 10.0, 0.0]",1.8308312520799417,"[0.4905632227544716, 1.34026802932547, 0.9194319361730647, 2.074527199002488, 0.573127111210396, 1.7866874908647876, 2.121533129691535, 1.5586858897078875, 0.0027690665247392943, 1.3059960410128637, 1.8754359991155747, 1.0735964355569267, 3.2044406329814032, 3.3639883178693184, 2.87717527133029, 3.175348341827763, 2.587240075231744, 2.996525666493798, 1.8755541987599713, 1.8003670514892347, 1.9343881548240764, 1.7842622316945835, 2.2424165785554893, 1.7825699929699317, 1.7210469685668404, 1.6112626850537382, 1.5014784015406368, 1.6266765242862524, 1.4225217964925623, 1.2183670686988712]"
"[4.71906246e-01 1.38373425e+00 1.44982676e+00 2.88146486e+00
 9.99682826e+00 8.10217333e-05]","[0.5, 1.4000000000000001, 1.5, 2.8000000000000003, 10.0, 0.0]","[0.5, 1.4000000000000001, 1.5, 2.8000000000000003, 10.0, 1.7999999999999998]",0.6124641833810704,"[0.09338353177782732, 0.00831442701905516, 0.2790845569499725, 1.4602538416168045, 0.5384492292901797, 0.024291904999783398, 1.368914824259413, 1.585118813973554, 0.9428771696440901, 1.3300394626022456, 0.5912399318886203, 1.095210513810657, 0.006370213089566867, 0.056911904057503904, 0.013025619177691183, 0.2562543495194731, 0.05361280108087918, 0.08498730487678863, 0.7201464236145654, 0.8056739953153826, 0.5457871175832949, 0.7045849060086917, 0.3929075288413504, 0.6091868615774736, 0.09509964340448018, 0.10978428351310132, 0.10978428351310221, 0.1251981227456156, 0.07895660504807545, 0.20415472779368926]"
"[1.47773894e+00 1.93838858e+00 5.81581944e+00 7.68889720e+00
 9.99989435e+00 2.41572114e-03]","[1.5, 2.0, 5.7, 7.6000000000000005, 10.0, 0.0]","[1.5, 2.0, 5.7, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810704,"[0.14423951769143262, 0.12105823500226176, 0.4322420757244707, 0.09747705145436036, 0.7188167756918498, 0.07357386456168236, 0.4363486687097371, 0.17105091601604272, 0.6032929917405152, 0.07357386456168147, 0.24381092761615886, 0.0, 0.24245814888895367, 0.35326423176792154, 0.20447524130483252, 0.17828590008832457, 0.24245814888895367, 0.35326423176792154, 0.20447524130483252, 0.17828590008832457, 0.18232486750520316, 0.07254058399210095, 0.03724369952100126, 0.1251981227456156, 0.07895660504807367, 0.20415472779369104]"
"[7.16975715e-01 1.37746750e+00 1.41274360e-01 6.74627917e+00
 9.95943397e+00 4.12251981e-04]","[0.7000000000000001, 1.4000000000000001, 0.0, 6.800000000000001, 10.0, 0.0]","[1.0, 1.4000000000000001, 0.0, 6.800000000000001, 10.0, 0.0]",1.422652101642429,"[1.4138966171970466, 0.027008793861051927, 0.0019416418567388405, 0.003123948869676596, 0.09161988697878343, 0.005631535575705726, 0.008755484445382322, 0.03576427830643425, 0.010697126302121163, 0.005631535575705726, 0.09725142255448915, 0.0, 1.4226521016424227, 1.42265210164242, 1.4226521016424227, 1.4226521016424245, 1.4226521016424343, 1.4226521016424218, 1.4226521016424405, 1.42265210164242, 1.4226521016424485, 1.3128678181293267, 1.2030835346162245, 1.0932992511031232, 1.2184973738487388, 1.0143426460550486, 0.8101879182613585]"
"[7.61596096e-01 1.42649764e+00 2.77865329e-01 7.94769489e+00
 9.75148708e+00 3.71205319e-03]","[0.8, 1.4000000000000001, 0.3, 8.0, 10.0, 0.0]","[0.8, 1.4000000000000001, 0.3, 8.0, 10.0, 1.7999999999999998]",0.6124641833810696,"[1.3394429431516963, 0.03326267621909196, 0.003627192686465719, 0.008907857991994561, 0.008315480273758169, 0.015476386238715278, 2.174747053722693, 2.43413469194752, 1.6461928045331842, 2.127559748900614, 1.1831123971058393, 1.8383409204361092, 0.14581712238539168, 0.02877398943363474, 0.03743257771672148, 0.003493312711364993, 0.06959509263321806, 0.03692246132309229, 0.013960450126027979, 0.0020861305597055235, 0.10769815295339669, 0.10978428351310221, 0.1251981227456156, 0.07895660504807367, 0.20415472779368926]"
"[1.91254263e+00 1.28577817e+00 6.78190762e-02 7.92677855e+00
 9.99830168e+00 4.46984174e-04]","[1.9000000000000001, 1.2000000000000002, 0.0, 8.0, 10.0, 0.0]","[1.9000000000000001, 1.2000000000000002, 0.0, 8.0, 10.0, 1.7999999999999998]",0.6124641833810696,"[0.08393850588160223, 0.06020844615300902, 0.2515382372055024, 0.3820275478799555, 0.03263511793461049, 0.9041081235266475, 0.009778114564668705, 0.17176726538682008, 0.07339895898069493, 0.09155204650550797, 0.006509546493947305, 0.07469867478651615, 0.039413386765202674, 0.1603448525174498, 0.10725748582926187, 0.06415655416230148, 0.11345900318485214, 0.0036747196717499264, 0.10610956384135051, 0.1251981227456156, 0.07895660504807545, 0.20415472779368926]"
"[7.27413001e-01 1.75908314e+00 2.64435136e+00 2.87211085e+00
 9.99075430e+00 4.07354723e-03]","[0.7000000000000001, 1.8, 2.6999999999999997, 2.8000000000000003, 10.0, 0.0]","[0.7000000000000001, 1.8, 2.6999999999999997, 2.8000000000000003, 10.0, 1.7999999999999998]",0.6124641833810696,"[1.8470482336747773, 2.091172609452223, 1.3551698689291252, 1.8028126478485484, 0.9325231033096486, 1.5330075915483015, 0.0299389021894072, 0.005428628992202533, 1.4251936729489803, 0.01909957700730658, 0.008521411367694576, 0.062664266931308, 0.04292881227364287, 0.02307733609299145, 0.2623404273880068, 0.01941758097023527, 0.05323911618148802, 0.01026505328582683, 1.0263953785034978, 1.1329993473922233, 0.8059728221201947, 1.0069018255627347, 0.6080957146160104, 0.8866645655005856, 0.05159568417184612, 0.10978428351310132, 0.10978428351310221, 0.1251981227456156, 0.07895660504807456, 0.20415472779368926]"
"[7.60732106e-01 2.41961556e-01 6.82204270e-02 4.54038488e+00
 9.99879996e+00 8.29924490e-06]","[0.8, 0.2, 0.0, 4.4, 10.0, 0.0]","[0.8, 0.2, 0.0, 4.4, 10.0, 1.7999999999999998]",0.6124641833810696,"[0.6664857250995064, 0.08944877639020898, 0.012494191895275897, 0.06520987851879934, 0.03117803634574301, 0.009577531559033403, 0.04843951306947325, 0.42513181385703014, 0.7349698990956446, 1.12139145990065, 0.2631367790346699, 0.36893664085520683, 0.5116060287930431, 0.22704243900499144, 0.17502819901862843, 0.2698083677044085, 0.1659517103196837, 0.3235707369728651, 0.1682147397711784, 0.08562993930068341, 0.0241543442124188, 0.10978428351310132, 0.1251981227456156, 0.07895660504807545, 0.20415472779368926]"
[1.41283822 1.78371568 0.91170808 7.59091738 9.99879859 0.20577441],"[1.4000000000000001, 1.8, 0.8999999999999999, 7.6000000000000005, 10.0, 0.0]","[1.4000000000000001, 1.8, 0.8999999999999999, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810687,"[0.18474382151568314, 0.16212453482079425, 0.5536211862552118, 0.1389696898411259, 0.920669732097851, 0.11535577573406997, 0.6011938219116733, 0.25432546557519586, 0.025049971323293896, 0.11535577573406997, 0.44407767524493025, 0.0, 0.44154569909230545, 0.4357827253330546, 0.5107833364544447, 0.4993231773154747, 0.6233725163857295, 0.6063459976056969, 0.421326534955174, 0.4244297764385099, 0.4390432710892105, 0.46954168375852845, 0.3066657168828897, 0.19688143336978658, 0.08709714985668526, 0.21229527260230086, 0.008140544808611594, 0.19601418298507856]"
"[6.06790608e-01 5.49422404e-01 1.33868105e+00 7.75851643e+00
 9.95225652e+00 5.73429134e-04]","[0.6000000000000001, 0.6000000000000001, 1.2, 7.6000000000000005, 10.0, 0.0]","[0.6000000000000001, 0.6000000000000001, 1.2, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810696,"[0.27294266502124387, 0.036785392620323876, 0.15458000933119376, 0.6139951174990941, 0.10760356886315758, 0.5456881928812258, 0.2989689708146752, 0.9233157323464098, 0.10760356886315758, 1.349169736602386, 8.881784197001252e-16, 1.8446122270484047, 0.5527469350973906, 0.6348998462924484, 0.5776245225510399, 0.7409925119530101, 0.6462604031218291, 0.809429565710392, 0.600371085608197, 0.5561334519406529, 0.6414177889963364, 0.6949161533086681, 0.46212735232281776, 0.35234306880971644, 0.24255878529661423, 0.3677569080422298, 0.16360218024853967, 0.040552547545150475]"
"[1.49231224e+00 1.28324648e+00 2.28734750e+00 2.79120471e+00
 9.84126593e+00 1.86302230e-04]","[1.5, 1.2000000000000002, 2.4, 2.8000000000000003, 10.0, 0.0]","[1.5, 1.2000000000000002, 2.4, 2.8000000000000003, 10.0, 1.7999999999999998]",0.6124641833810696,"[0.17031029054691782, 0.14767184692604918, 0.5103682727275967, 0.12454558768160595, 0.8487403166445109, 0.10100790754155575, 0.11708249921842295, 0.15880448339043252, 0.05790309035885599, 0.5731183447994335, 0.09183075322921752, 0.4981710206530643, 0.7897150713467846, 0.47200835508447714, 0.47923052547450773, 0.4332778083895388, 0.41345972166895884, 0.4068954872078887, 1.9600239230806125, 2.1110572949205073, 1.645460112614451, 1.9323345619397418, 1.3597309921883642, 1.7610081064860479, 0.41317490222418307, 0.30339061871108086, 0.19360633519797865, 0.31880445794359424, 0.11464973014990498, 0.08950499764378517]"
"[1.91705137e+00 1.37292267e+00 1.35357125e+00 7.75024536e+00
 9.99961510e+00 1.65762912e-03]","[1.9000000000000001, 1.4000000000000001, 1.5, 7.6000000000000005, 10.0, 0.0]","[1.9000000000000001, 1.0, 1.5, 7.6000000000000005, 10.0, 0.0]",1.0259680286690775,"[0.20641520054103601, 0.4339546513115806, 0.1846090833080103, 0.16219313287410042, 0.39849517804031365, 0.06132504241885606, 0.07425543390561717, 0.0646917956726929, 0.01045721212142059, 0.018102822013422504, 1.0189148912572614, 1.0378478097243944, 1.016768913989683, 1.0455110841802355, 1.0195545946990299, 1.0447833946766378, 1.0317638661047823, 1.0215688833680439, 1.0389372498453229, 1.0474644835075662, 0.9161837451559744, 0.8063994616428731, 0.6966151781297718, 0.8218133008753874, 0.6176585730816964, 0.4135038452880071]"
"[7.07894339e-01 1.94533166e+00 1.09784094e+00 2.52802321e+00
 9.98628896e+00 1.50714480e-03]","[0.7000000000000001, 2.0, 1.2, 2.4000000000000004, 10.0, 0.0]","[0.7000000000000001, 2.0, 1.2, 2.4000000000000004, 10.0, 1.7999999999999998]",0.6124641833810704,"[1.930571771117921, 2.170096531930861, 1.4438399852702162, 1.887040214538307, 1.0194086564412315, 1.6205478042745343, 0.04725561253265553, 0.024458102194281572, 0.14161073454532147, 0.0015797975500060346, 0.9273143129835235, 0.021303725759457492, 0.13626055932368342, 0.3473999950277662, 0.13764263165732338, 0.6908341759330607, 0.11141551725676901, 0.10763807590402674, 0.35669622481811913, 0.0604182311528092, 0.27947182431360407, 0.6605605811885349, 0.16805630705683594, 0.5647466682505264, 0.46962863152579626, 0.35984434801269494, 0.2500600644995936, 0.3752581872452092, 0.17110345945151817, 0.03305126834217109]"
"[6.85993332e-01 7.75014975e-01 1.10935824e-01 6.70069454e+00
 9.93763018e+00 1.17313902e-04]","[0.7000000000000001, 0.8, 0.0, 6.800000000000001, 10.0, 0.0]","[0.7000000000000001, 0.8, 0.0, 6.800000000000001, 10.0, 1.7999999999999998]",0.6124641833810713,"[0.875187769373218, 1.0606256374442244, 0.5199386671242765, 0.8421635988035856, 0.24237867755028653, 0.6451181294341595, 0.1701788727684601, 0.08655429625236799, 0.5085939073478922, 0.0019416418567388405, 0.8412029864603365, 1.4138966171970466, 0.05440097394918553, 0.043155154999066525, 0.05488686015411215, 0.0673390365202362, 0.11615209801506232, 0.05275128244775473, 0.15021615754535933, 0.04478086472722964, 0.19057559030592053, 0.021288345403996267, 0.10978428351310132, 0.10978428351310221, 0.1251981227456156, 0.07895660504807456, 0.20415472779369015]"
[0.7624719  1.3604248  0.10700169 7.69294709 9.99768283 0.07673054],"[0.8, 1.4000000000000001, 0.0, 7.6000000000000005, 10.0, 0.0]","[0.8, 1.4000000000000001, 0.0, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810713,"[1.295533685842872, 0.03615936505814599, 0.00409293445153569, 0.01194002676225292, 0.006111316033662106, 0.012318753930561144, 2.201826019246921, 2.4616491351938485, 1.6717724704227628, 2.1545402749265232, 1.2064671807201615, 1.8645729388836498, 0.03808518692802032, 0.052999911831969726, 0.019210213822137945, 0.10797536360418203, 0.2181320352680025, 0.06704056690939275, 0.03572553733995498, 0.0486104208894238, 0.06117386262367752, 0.10978428351310221, 0.1251981227456156, 0.07895660504807456, 0.20415472779369015]"
"[1.84304652e+00 1.51825515e-02 7.85194363e-05 7.75479484e+00
 9.95306206e+00 2.34632143e-05]","[1.8, 0.0, 0.0, 7.6000000000000005, 10.0, 0.0]","[1.8, 0.0, 0.0, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810696,"[0.16136593052049797, 0.3448719658262984, 0.13869277340559272, 0.6886046899043237, 0.11556146192238792, 0.13364794378035594, 0.06859430777020581, 0.12020354416242185, 0.5795395987535086, 0.5642404114263826, 0.5586951067324657, 0.5898637494225172, 0.6216620580774554, 0.5780473312213523, 0.5690077972489904, 0.49463373426800405, 0.38484945075490273, 0.2750651672418005, 0.4002632899874161, 0.19610856219372597, 0.008046165599963295]"
"[8.31649848e-01 8.52011387e-01 7.28689713e-02 7.91319893e+00
 9.92236538e+00 4.61840772e-03]","[0.8, 0.8, 0.0, 8.0, 10.0, 0.0]","[0.8, 1.4000000000000001, 0.0, 8.0, 10.0, 0.0]",1.1820752795566198,"[1.169599951470361, 0.9460181388718372, 0.9798947666250761, 0.7431726174921671, 0.6135253022677993, 0.5617334623426746, 0.7703752345979371, 1.6379321320101017, 0.4448154109923461, 2.1700254365448073, 0.1966369739312075, 0.012475328086258841, 1.0372952747204476, 0.938195548841299, 0.8859073946596752, 1.098630458034287, 1.0282015849454318, 0.9710213133336696, 1.0722909960435185, 0.9625067125304163, 0.8527224290173141, 0.9779205517629297, 0.7737658239692404, 0.5696110961755494]"
"[5.70622958e-01 8.32626103e-01 3.26427480e-02 7.95898592e+00
 9.57602120e+00 4.66997639e-03]","[0.6000000000000001, 0.8, 0.0, 8.0, 9.5, 0.0]","[0.6000000000000001, 1.4000000000000001, 0.0, 8.0, 9.5, 0.0]",1.0277437616178844,"[0.3663694643572768, 0.6135253022677993, 0.3226112829495147, 1.1695999514703619, 0.11047369583990907, 0.9460181388718372, 0.6135253022677993, 1.4175373121278874, 0.3226112829495147, 1.9214569427705062, 0.11047369583990907, 0.04784899499280826, 0.8858910751082725, 0.7887950543958091, 0.737564118523931, 0.9459861175174282, 0.8769812513634072, 0.8209571121692125, 0.9179594781047822, 1.1375280451309866, 0.8081751945916809, 0.6983909110785795, 0.8235890338241951, 0.6194343060305041, 0.41527957823681483]"
"[1.04421095e+00 1.61247505e+00 2.09710047e+00 5.06561778e+00
 9.99996506e+00 4.38676096e-03]","[1.0, 1.6, 2.1, 5.2, 10.0, 0.0]","[1.0, 1.4000000000000001, 2.1, 5.2, 10.0, 0.0]",1.7703334170968468,"[0.2872782941614709, 0.2684168577323076, 0.8608858942844062, 0.24866873951810575, 1.2264480739896486, 0.9983488990125613, 0.026799745856784796, 1.5019165593645392, 1.5429283101372997, 1.2532478198464334, 1.0909233314556426, 1.025148644869346, 2.680614952395559, 2.8137277423929516, 2.415783445871212, 2.6566007174783985, 2.1933072246488203, 2.510934586459503, 1.7720221813374968, 1.7830332208128814, 1.7880939349116982, 1.810079640259783, 1.8184955867756631, 1.8513833309467609, 1.6605491335837455, 1.5507648500706432, 1.440980566557541, 1.5661786893031566, 1.3620239615094674, 1.1578692337157772]"
"[1.89241800e+00 1.36586982e+00 1.28070546e+00 1.99268929e+00
 9.99965310e+00 1.63215045e-03]","[1.9000000000000001, 1.4000000000000001, 1.2, 2.0, 10.0, 0.0]","[1.9000000000000001, 0.8, 1.2, 2.0, 10.0, 0.0]",0.7404292030669266,"[0.17057248666565794, 0.3620686403531099, 0.1490853545983608, 0.127105737560278, 0.12477846316445618, 0.08249401533201439, 0.12457055372923342, 0.11093042886277438, 0.04431660734894027, 0.08196963971533222, 0.7173538334641876, 0.7676380473316318, 0.6986753600201396, 0.798669758254893, 0.6846070105840356, 0.6731147383855305, 0.7173538334641876, 0.7676380473316318, 0.6986753600201396, 0.6705012300088624, 0.6846070105840356, 0.7812422073673417, 0.6306449195538235, 0.5208606360407222, 0.41107635252762087, 0.5362744752732365, 0.3321197474795454, 0.12796501968585616]"
[0.58394407 1.35899923 0.10700169 7.75234479 9.99768283 0.07673054],"[0.6000000000000001, 1.4000000000000001, 0.0, 7.6000000000000005, 10.0, 0.0]","[0.6000000000000001, 1.4000000000000001, 0.0, 7.6000000000000005, 10.0, 1.7999999999999998]",0.6124641833810713,"[0.009921645180126504, 1.337521761629609, 0.07384130197791006, 0.0419880757867368, 0.23060260096302976, 0.0058287107285908135, 1.9479461734299548, 2.195714703213259, 1.4465170440759367, 1.9029809098764687, 1.0123378572630912, 1.6281994479394886, 0.0714914989694897, 0.0500656790873073, 0.018146679252352804, 0.1019975263483639, 0.2060555970548128, 0.06332900174170053, 0.03374766534243445, 0.03984121897617321, 0.06994306453692811, 0.10978428351310221, 0.1251981227456156, 0.07895660504807456, 0.20415472779369015]"
"[8.18364660e-01 1.74461093e+00 2.23481338e-01 7.62042752e+00
 9.99997536e+00 1.26766049e-03]","[0.8, 1.8, 0.3, 7.6000000000000005, 10.0, 0.0]","[0.7000000000000001, 1.8, 0.3, 7.6000000000000005, 10.0, 0.0]",2.0955946915164283,"[2.0955946915164283, 1.807096517429037, 1.8513564977252575, 1.5371140809429047, 1.3591287474340437, 1.2865392355382301, 2.4016555852830965, 1.807096517429037, 0.030473777948275327, 1.5371140809429047, 2.142687219936243, 1.2865392355382301, 2.223099239802819, 2.017184726352239, 1.9887644489494036, 2.0106582966686055, 2.0472576321837375, 2.1581383140773926, 2.013286811557286, 1.9937944480280025, 1.985810408003327, 1.8760261244902248, 1.7662418409771234, 1.891439963722739, 1.687285235929048, 1.4831305081353579]"
[0.71715747 1.3604248  0.10700169 7.69283839 9.73843027 0.04218932],"[0.7000000000000001, 1.4000000000000001, 0.0, 7.6000000000000005, 9.5, 0.0]","[1.0, 1.4000000000000001, 0.0, 7.6000000000000005, 9.5, 0.0]",1.343633077663271,"[1.3276001164494833, 0.0320664306066103, 0.009921645180125616, 0.0058287107285908135, 0.07384130197790917, 0.006111316033662106, 0.016032961213787722, 0.04809939182039802, 0.006111316033662106, 0.01194002676225292, 0.07995261801157127, 0.0, 1.3436330776632595, 1.3436330776632532, 1.3436330776632506, 1.3436330776632648, 1.343633077663279, 1.3436330776632595, 1.343633077663255, 1.2338487941501697, 1.4534173611763732, 1.1240645106370675, 1.0142802271239661, 1.1394783498695817, 0.9353236220758916, 0.7311688942822023]"
