pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
[1.98940812 2.24376667 5.04500655 7.51736083 3.49624533 4.20202363],"[2.0, 2.2, 5.1, 7.6000000000000005, 3.5, 4.2]","[1.7000000000000002, 2.2, 5.1, 7.6000000000000005, 3.5, 4.2]",3.7817142251848446,"[1.6555302273638381, 1.550488794779862, 0.5756952030411444, 2.1261839978210064, 4.548271237101126, 0.57569520304114, 3.908113446324547, 0.0, 2.167050342545486, 3.814211862972205, 3.744917832415599, 3.842360636775688, 3.7038794220350626, 3.8661171432263526, 3.6586622722975193, 3.814211862972205, 3.744917832415599, 3.842360636775688, 3.8661171432263526, 3.353142796613416, 3.5509449944156137, 2.9245713680419874, 3.3201757636463833, 2.4959999394705594, 3.0894065328771525, 3.353142796613416, 3.5509449944156137, 2.9245713680419874, 3.3201757636463833, 2.4959999394705585, 3.0894065328771525]"
[1.97619848 3.99653267 0.45793069 2.84869377 3.50152247 4.2017187 ],"[2.0, 4.0, 0.6, 2.8000000000000003, 3.5, 4.2]","[1.7000000000000002, 4.0, 0.6, 2.8000000000000003, 3.5, 4.2]",4.865268861347903,"[0.8991741760328091, 2.035914662529616, 1.9301800227854775, 3.9660946853150936, 1.9301800227854775, 0.0, 4.742598971283059, 4.982910755675896, 4.615090233560554, 5.095343258992838, 5.202393008527885, 4.742598971283059, 4.982910755675896, 4.615090233560554, 5.095343258992838, 4.482939257411937, 5.202393008527885, 4.436697432776475, 4.634499630578672, 4.008126004205046, 4.403730399809442, 3.579554575633617, 4.17296116904021, 4.436697432776475, 4.634499630578672, 4.008126004205046, 4.403730399809442, 3.579554575633617, 4.17296116904021]"
[0.37875766 2.3242585  0.94641278 1.47681021 3.5002752  4.19983397],"[0.4, 2.4000000000000004, 0.8999999999999999, 1.6, 3.5, 4.2]","[0.7000000000000001, 2.4000000000000004, 0.8999999999999999, 1.6, 3.5, 4.2]",2.20591345812099,"[0.41238663783622886, 0.1181005268992088, 0.8072094105778911, 0.024281752228523246, 0.7050734904623512, 0.28124391924451864, 1.7935268202847592, 1.9116273471839698, 0.9863174097068681, 1.0105991619353931, 0.28124391924451775, 3.552713678800501e-15, 2.1806748674998424, 2.2302654600946905, 2.154588604308656, 2.253693324398969, 2.127694891674502, 2.2761609269651535, 2.1806748674998424, 2.2302654600946905, 2.154588604308656, 2.253693324398969, 2.127694891674502, 2.2761609269651535, 1.7773420295495619, 1.975144227351759, 1.348770600978133, 1.7443749965825281, 0.9201991724067042, 1.5136057658132973, 1.7773420295495619, 1.975144227351759, 1.348770600978133, 1.744374996582529, 0.9201991724067042, 1.5136057658132973]"
[1.99365585 3.83792227 3.97573595 5.26498022 3.50544825 4.19037322],"[2.0, 3.8000000000000003, 3.9, 5.2, 3.5, 4.2]","[1.7000000000000002, 3.8000000000000003, 3.9, 5.2, 3.5, 4.2]",4.812317860309579,"[2.0827463122617225, 1.9768671389825894, 0.7527044090652675, 2.729571548047846, 5.758396008600059, 0.7527044090652675, 8.881784197001252e-16, 4.794506821394052, 4.8235284727748775, 4.770122819359331, 4.828121372838086, 4.7392034525691695, 4.826089478580208, 4.794506821394052, 4.8235284727748775, 4.770122819359331, 4.828121372838086, 4.7392034525691695, 4.826089478580208, 4.383746431738151, 4.5815486295403485, 3.955175003166723, 4.350779398771118, 3.5266035745952946, 4.120010168001887, 4.383746431738151, 4.581548629540349, 3.955175003166723, 4.3507793987711185, 3.5266035745952937, 4.120010168001887]"
[1.94410961 3.9979816  0.25011915 2.28514898 3.50107282 4.20235121],"[1.9000000000000001, 4.0, 0.3, 2.4000000000000004, 3.5, 4.2]","[1.6, 4.0, 0.3, 2.4000000000000004, 3.5, 4.2]",4.643013906898875,"[2.026107840456775, 2.9154600496557963, 1.9204034668824086, 0.6965025995596914, 2.6169060664421107, 0.6965025995596914, 0.0, 4.516051153726234, 4.765516675070723, 4.8833705678524355, 4.996393863083563, 4.516051153726234, 4.765516675070723, 4.384824182915748, 4.8833705678524355, 4.249535336944888, 4.996393863083563, 4.214442478327447, 4.412244676129644, 3.785871049756018, 4.181475445360413, 3.3572996211845894, 3.9507062145911824, 4.214442478327447, 4.412244676129644, 3.785871049756018, 4.181475445360414, 3.3572996211845894, 3.9507062145911824]"
[0.51648591 3.95260202 3.04089322 6.06929888 3.50496548 4.20050191],"[0.5, 4.0, 3.0, 6.0, 3.5, 4.2]","[0.8, 4.0, 3.0, 6.0, 3.5, 4.2]",3.359592416435516,"[0.44952625104359667, 1.3025156067245356, 1.1457359565412473, 1.4098408472960289, 1.3082604889039402, 0.6472359624149515, 3.8091186674791135, 3.2028127662522277, 1.9554964513188917, 3.3483125964382894, 3.367831642820286, 3.334009575493464, 3.3730175713027055, 3.316705407822634, 3.3751422055569384, 3.348312596438289, 3.367831642820286, 3.334009575493464, 3.3730175713027055, 3.316705407822634, 3.3751422055569384, 2.9310209878640876, 3.128823185666285, 2.5024495592926597, 2.8980539548970548, 2.073878130721231, 2.667284724127824, 2.9310209878640876, 3.1288231856662856, 2.5024495592926597, 2.8980539548970548, 2.07387813072123, 2.667284724127824]"
[0.17515373 2.35905072 4.96296695 7.95404776 3.50030875 4.19920333],"[0.2, 2.4000000000000004, 5.1, 8.0, 3.5, 4.2]","[0.2, 2.4000000000000004, 5.1, 8.0, 3.5, 2.4]",1.2857142857142865,"[0.7288345078604479, 1.5613782174026554, 0.2523879843420094, 2.253021356458693, 1.9870965510074, 0.2523879843420076, 1.813766201744663, 0.0, 2.253021356458693, 0.272356944094053, 1.9870965510074017, 0.989514970924418, 0.9719740273597797, 0.9968386771245248, 0.9617838368588316, 1.0031823181786494, 0.9506676332347661, 0.989514970924418, 0.9968386771245248, 1.0031823181786494, 0.5526510636310284, 0.7504532614332264, 0.12407963505960051, 0.5196840306639956, 0.3044917935118283, 0.5934065934065931, 0.8571428571428568, 1.0549450549450547, 0.4285714285714288, 0.8241758241758239, 8.881784197001252e-16, 0.593406593406594]"
[1.98315724 3.86905449 1.39903192 0.30984238 3.50103604 4.20613171],"[2.0, 3.8000000000000003, 1.5, 0.4, 3.5, 4.2]","[1.7000000000000002, 3.8000000000000003, 1.5, 0.4, 3.5, 4.2]",4.627529162616496,"[2.020927617344568, 1.9152392311625697, 0.6913623141093588, 2.606601545271918, 5.511693148839543, 0.6913623141093588, 0.0, 4.496302191806011, 4.754491915789137, 4.3610133458351505, 4.8769946839609855, 4.22187123029847, 4.994848576742698, 4.496302191806011, 4.754491915789137, 4.8769946839609855, 4.994848576742698, 4.198957734045068, 4.396759931847265, 3.7703863054736395, 4.165990701078035, 3.3418148769022107, 3.9352214703088038, 4.198957734045068, 4.396759931847265, 3.7703863054736395, 4.1659907010780355, 3.3418148769022107, 3.9352214703088038]"
[1.97242977 2.24521408 5.85699681 6.06248012 3.50130527 4.1815054 ],"[2.0, 2.2, 6.0, 6.0, 3.5, 4.2]","[1.7000000000000002, 2.2, 6.0, 6.0, 3.5, 4.2]",3.7870754784557112,"[1.657347556951887, 1.5522767981940397, 0.5774511233097845, 2.1297279215038243, 4.5554763439434085, 0.5774511233097801, 3.917186087633051, 0.0, 2.178011319612234, 3.815224252259194, 3.8389807587098588, 3.8583083669966634, 3.815224252259194, 3.7545778406683508, 3.8389807587098588, 3.7177814478991054, 3.8583083669966634, 3.676743037518569, 3.3585040498842824, 3.5563062476864804, 2.9299326213128545, 3.3255370169172496, 2.5013611927414257, 3.0947677861480187, 3.3585040498842824, 3.5563062476864804, 2.9299326213128545, 3.3255370169172496, 2.5013611927414248, 3.0947677861480187]"
[1.94945423 3.96724268 5.84718017 5.85398953 3.50496548 4.20050191],"[1.9000000000000001, 4.0, 5.7, 6.0, 3.5, 4.2]","[1.9000000000000001, 3.4000000000000004, 5.7, 6.0, 3.5, 4.2]",4.800695614132538,"[2.0788582384799486, 3.0210423086023566, 1.97299106471504, 0.7488463109375489, 2.7218373756525995, 0.7488463109375489, 8.881784197001252e-16, 4.835600684881626, 4.759337052293864, 4.8639984434520045, 4.885845102558267, 4.835600684881626, 4.759337052293864, 4.8639984434520045, 4.711588771270232, 4.8858451025582665, 4.657524395450114, 4.37212418556111, 4.569926383363308, 3.9435527569896816, 4.339157152594076, 3.514981328418253, 4.108387921824846, 4.37212418556111, 4.569926383363308, 3.9435527569896816, 4.339157152594077, 3.5149813284182523, 4.108387921824846]"
[1.94292909 3.92320353 2.10971354 0.28062461 3.50097233 4.20183088],"[1.9000000000000001, 4.0, 2.1, 0.4, 3.5, 4.2]","[1.9000000000000001, 3.4000000000000004, 2.1, 0.4, 3.5, 4.2]",4.6579546985217934,"[2.031106091165224, 2.9254642699149027, 1.9253862918083389, 0.7014623155482287, 2.626848607356578, 0.7014623155482287, 1.7763568394002505e-15, 4.535451930349945, 4.775808591303506, 4.408489177177304, 4.888831886534634, 4.277262206366819, 4.996850310486022, 4.535451930349946, 4.775808591303506, 4.888831886534634, 4.996850310486022, 4.229383269950365, 4.427185467752563, 3.8008118413789367, 4.196416236983332, 3.3722404128075087, 3.965647006214102, 4.229383269950365, 4.427185467752563, 3.8008118413789367, 4.196416236983332, 3.372240412807508, 3.965647006214102]"
[1.9821658  2.23383271 5.42523042 7.92833049 3.50496357 4.19827531],"[2.0, 2.2, 5.3999999999999995, 8.0, 3.5, 4.2]","[1.7000000000000002, 2.2, 5.3999999999999995, 8.0, 3.5, 4.2]",3.768873535172098,"[1.6511775574353482, 1.5462063637095085, 0.5714896140272412, 2.1176959777367497, 4.5310143498032955, 0.5714896140272359, 3.8863836438411585, 0.0, 2.1407978038870805, 3.8099119455526345, 3.7236563854345546, 3.8467083383218803, 3.674330217907495, 3.8792059761092403, 3.8099119455526345, 3.8467083383218803, 3.8792059761092403, 3.34030210660067, 3.538104304402867, 2.911730678029241, 3.3073350736336367, 2.483159249457813, 3.076565842864406, 3.34030210660067, 3.538104304402867, 2.911730678029241, 3.307335073633637, 2.4831592494578123, 3.076565842864406]"
[1.99911979 3.95462019 0.04703646 0.02999388 3.50034453 4.19989377],"[2.0, 4.0, 0.0, 0.0, 3.5, 4.2]","[1.7000000000000002, 4.0, 0.0, 0.0, 3.5, 4.2]",4.717071727961319,"[0.8496734019930714, 1.9864902150955572, 1.8809081108726904, 3.8673983259682476, 1.8809081108726904, 0.0, 4.872569063479039, 5.024742778338954, 5.173358231702522, 4.872569063479039, 5.024742778338954, 5.173358231702522, 4.28850029938989, 4.486302497192089, 3.8599288708184627, 4.255533266422857, 3.431357442247033, 4.024764035653627, 4.28850029938989, 4.486302497192089, 3.859928870818462, 4.255533266422857, 3.431357442247033, 4.024764035653627]"
[1.91873012 3.96721816 3.9603848  1.24977286 3.50048287 4.20567003],"[1.9000000000000001, 4.0, 3.9, 1.2000000000000002, 3.5, 4.2]","[1.9000000000000001, 3.4000000000000004, 3.9, 1.2000000000000002, 3.5, 4.2]",4.755326127600491,"[2.063680457146531, 2.9906633067552963, 1.9578601256005568, 0.7337855448534025, 2.69164567045397, 0.7337855448534025, 8.881784197001252e-16, 4.674667337963221, 4.830105014227819, 4.588253015323364, 4.898888694222106, 4.496216404302997, 4.961571108134343, 4.674667337963221, 4.830105014227819, 4.588253015323364, 4.898888694222106, 4.496216404302997, 4.961571108134343, 4.326754699029062, 4.52455689683126, 3.898183270457634, 4.2937876660620296, 3.4696118418862056, 4.063018435292799, 4.326754699029062, 4.52455689683126, 3.898183270457634, 4.2937876660620296, 3.4696118418862056, 4.063018435292799]"
[1.93784329 3.9942144  0.47548092 0.12336645 3.50128381 4.19414953],"[1.9000000000000001, 4.0, 0.6, 0.0, 3.5, 4.2]","[1.9000000000000001, 3.4000000000000004, 0.6, 0.0, 3.5, 4.2]",4.560639985267972,"[1.9985506987375974, 2.8603032094828937, 1.8929313730129316, 0.6691579135174415, 2.5620892865303837, 0.6691579135174415, 1.7763568394002505e-15, 4.414440582416831, 4.703420823313536, 4.265048043642562, 4.842562938850216, 4.977851784821077, 4.703420823313536, 4.842562938850216, 4.977851784821077, 4.132068556696544, 4.329870754498742, 3.7034971281251163, 4.099101523729511, 3.2749256995536875, 3.8683322929602806, 4.132068556696544, 4.329870754498742, 3.7034971281251163, 4.099101523729511, 3.2749256995536875, 3.8683322929602806]"
"[4.81242271e-01 5.40909084e-01 3.13513697e-03 2.34087744e-01
 3.50188538e+00 4.19885133e+00]","[0.5, 0.6000000000000001, 0.0, 0.4, 3.5, 4.2]","[0.5, 0.6000000000000001, 0.0, 0.4, 2.0, 4.2]",1.2857142857142856,"[0.2599465298560446, 0.16278338693519157, 0.4081140312826177, 0.11357857456899545, 0.3078121689810258, 0.14747082382724663, 0.8633970240908901, 1.0261804110260826, 0.45528299280827245, 0.5688615673772679, 0.14747082382724663, 0.0, 1.1307914656804865, 1.1380652237004751, 1.1451536123992447, 1.1157329726398757, 1.1307914656804865, 1.1380652237004751, 1.1451536123992447, 0.6947721253755059, 0.8925743231777039, 0.266200696804078, 0.6618050924084731, 0.16237073176735084, 0.5934065934065931, 0.8571428571428568, 1.0549450549450547, 0.4285714285714288, 0.8241758241758239, 0.0, 0.5934065934065931]"
[1.97321676 3.95457854 0.5830787  0.14006261 3.50129402 4.19981453],"[2.0, 4.0, 0.6, 0.0, 3.5, 4.2]","[1.7000000000000002, 4.0, 0.6, 0.0, 3.5, 4.2]",4.753234582495825,"[0.8617525107452964, 1.9985506987375974, 1.8929313730129316, 3.891482071750529, 1.8929313730129316, 0.0, 4.60106086763591, 4.901850035859393, 4.445563532118189, 5.046678073469389, 5.187495380989164, 4.901850035859393, 5.046678073469389, 5.187495380989164, 4.324663153924397, 4.522465351726595, 3.896091725352969, 4.291696120957364, 3.4675202967815393, 4.060926890188133, 4.324663153924397, 4.522465351726595, 3.896091725352969, 4.291696120957364, 3.4675202967815393, 4.060926890188133]"
[1.94365579 3.9513435  0.25011915 2.28514898 3.5010389  4.20235121],"[1.9000000000000001, 4.0, 0.3, 2.4000000000000004, 3.5, 4.2]","[1.6, 4.0, 0.3, 2.4000000000000004, 3.5, 4.2]",4.643013906898875,"[2.026107840456775, 2.9154600496557963, 1.9204034668824086, 0.6965025995596914, 2.6169060664421107, 0.6965025995596914, 0.0, 4.516051153726234, 4.765516675070723, 4.8833705678524355, 4.996393863083563, 4.516051153726234, 4.765516675070723, 4.384824182915748, 4.8833705678524355, 4.249535336944888, 4.996393863083563, 4.214442478327447, 4.412244676129644, 3.785871049756018, 4.181475445360413, 3.3572996211845894, 3.9507062145911824, 4.214442478327447, 4.412244676129644, 3.785871049756018, 4.181475445360414, 3.3572996211845894, 3.9507062145911824]"
[1.99140639 3.98922314 5.99870972 7.81116208 3.50099298 4.20173946],"[2.0, 4.0, 6.0, 8.0, 3.5, 4.2]","[1.7000000000000002, 4.0, 6.0, 8.0, 3.5, 4.2]",4.952146522876994,"[0.9281930335112079, 2.0648887750331113, 1.9590647143326754, 4.023953489365787, 1.9590647143326754, 0.0, 5.027582299358023, 5.096734049265196, 5.159495145612375, 5.027582299358023, 5.096734049265196, 5.159495145612375, 4.523575094305566, 4.721377292107763, 4.095003665734138, 4.490608061338533, 3.6664322371627094, 4.2598388305693025, 4.523575094305566, 4.721377292107763, 4.095003665734138, 4.490608061338533, 3.6664322371627085, 4.2598388305693025]"
[1.85982343 3.89384759 5.9844217  7.93524987 3.50128542 4.19905728],"[1.9000000000000001, 3.8000000000000003, 6.0, 8.0, 3.5, 4.2]","[1.7000000000000002, 3.8000000000000003, 6.0, 8.0, 3.5, 4.2]",2.6940492613752305,"[1.959064714332686, 4.023953489365787, 0.7349845470425445, 0.8461564133371118, 0.7349845470425445, 4.758938036408331, 0.0, 0.8461564133371118, 2.7635664150480297, 2.8272925811894885, 2.885129498670379, 2.7635664150480297, 2.8272925811894885, 2.885129498670379, 2.2654778328038025, 2.4632800306059996, 1.8369064042323737, 2.2325107998367697, 1.408334975660945, 2.001741569067538, 2.2654778328038025, 2.4632800306059996, 1.8369064042323737, 2.2325107998367697, 1.408334975660945, 2.001741569067538]"
[0.32268019 2.30958636 5.21115537 7.51052276 3.50494582 4.19966124],"[0.30000000000000004, 2.4000000000000004, 5.1, 7.6000000000000005, 3.5, 4.2]","[0.0, 2.4000000000000004, 5.1, 7.6000000000000005, 3.5, 4.2]",1.8171165622606118,"[0.833735054196266, 1.2742537001160281, 0.7299518689957241, 1.7396144532060083, 0.2534296390686217, 1.1232281014750711, 0.9833815080643458, 2.257635208180374, 0.2534296390686208, 1.99304409227463, 0.0, 1.123228101475073, 1.8254924337446985, 1.8076327388845925, 1.8327474383501192, 1.797055586984885, 1.838870389385626, 1.7854014157630713, 1.8254924337446985, 1.8076327388845925, 1.8327474383501192, 1.838870389385626, 1.388545133689183, 1.586347331491381, 0.959973705117755, 1.3555781007221501, 0.5314022765463262, 1.1248088699529193, 1.388545133689183, 1.586347331491381, 0.959973705117755, 1.3555781007221501, 0.5314022765463253, 1.1248088699529193]"
[0.33060655 3.88750202 0.0743026  7.9885128  3.50104747 4.19224445],"[0.30000000000000004, 3.8000000000000003, 0.0, 8.0, 3.5, 4.2]","[0.1, 3.8000000000000003, 0.0, 8.0, 3.5, 4.2]",1.548672888845969,"[1.137109944581379, 2.3785260835306596, 0.41156294426459006, 3.390309199970833, 0.4652006503046229, 2.934521050561798, 0.41156294426459006, 2.7900890277952444, 0.0, 0.4652006503046229, 1.5669895233765585, 1.5829846586529799, 1.5966336313359877, 1.5280629979840432, 1.505191629748654, 1.4800940501318705, 1.1201014602745403, 1.3179036580767391, 0.6915300317031123, 1.0871344273075074, 0.2629586031316835, 0.8563651965382766, 1.1201014602745403, 1.3179036580767391, 0.6915300317031123, 1.0871344273075074, 0.2629586031316835, 0.8563651965382766]"
[1.96992245 3.92945873 0.05114179 2.75838497 3.50129876 4.20787089],"[2.0, 4.0, 0.0, 2.8000000000000003, 3.5, 4.2]","[1.7000000000000002, 4.0, 0.0, 2.8000000000000003, 3.5, 4.2]",4.835863516538205,"[0.8893522091990214, 2.026107840456775, 1.9204034668824086, 3.9465113073391835, 1.9204034668824086, 0.0, 4.96337225426071, 5.086042144325553, 5.203684038653546, 4.7037125403895885, 4.96337225426071, 4.567123093041587, 5.086042144325553, 4.426305785521812, 5.203684038653546, 4.407292087966777, 4.605094285768974, 3.978720659395348, 4.374325054999744, 3.5501492308239193, 4.143555824230512, 4.407292087966777, 4.605094285768974, 3.978720659395348, 4.374325054999744, 3.5501492308239193, 4.143555824230512]"
[1.99904421 3.80402445 5.83381061 6.81702817 3.50496548 4.20050191],"[2.0, 3.8000000000000003, 5.7, 6.800000000000001, 3.5, 4.2]","[1.7000000000000002, 3.8000000000000003, 5.7, 6.800000000000001, 3.5, 4.2]",4.789827886070147,"[2.0752225790812906, 1.9693666258202303, 0.745238681168626, 2.7146053069888456, 5.728370682213357, 0.745238681168626, 8.881784197001252e-16, 4.837576167093779, 4.735763510250029, 4.878934728932453, 4.913839799681542, 4.837576167093779, 4.735763510250029, 4.878934728932453, 4.675466402982279, 4.913839799681542, 4.609029538035878, 4.361256457498719, 4.559058655300916, 3.93268502892729, 4.328289424531685, 3.5041136003558613, 4.097520193762454, 4.361256457498719, 4.559058655300916, 3.93268502892729, 4.328289424531686, 3.5041136003558613, 4.097520193762454]"
